Subject,Balance,PostMemCue,Condition,Block,WordPair,FreeRecallPair,FreeRecallSingleton,FreeRecallTotal,CuedRecall
26,B,**VVV**,RehearsalAttention,B1,Chef - Acker,,,,
26,B,**VVV**,RehearsalAttention,B1,Arme - Glück,,,,
26,B,**VVV**,RehearsalAttention,B1,Funktion - Dorf,,,,
26,B,**EEE**,RehearsalAttention,B1,Grund - Urkunde,1,,1,1
26,B,**VVV**,RehearsalAttention,B1,Werk - Aufgabe,,,,
26,B,**EEE**,RehearsalAttention,B1,Dame - Verfügung,,,,0
26,B,**EEE**,RehearsalAttention,B1,Staat - Regierung,,,,1
26,B,**EEE**,RehearsalAttention,B1,Größe - Beschreibung,,,,0
26,B,**EEE**,RehearsalAttention,B1,Wissenschaft - Tasse,,,,0
26,B,**EEE**,RehearsalAttention,B1,Geist - Lage,,1,0.5,0
26,B,**VVV**,RehearsalAttention,B1,Prinzip - Zaun,,,,
26,B,**EEE**,RehearsalAttention,B1,Druck - Topf,,,,0
26,B,**EEE**,RehearsalAttention,B1,Richtung - Maß,,,,0
26,B,**VVV**,RehearsalAttention,B1,Idee - Morgen,,,,
26,B,**VVV**,RehearsalAttention,B1,Vorschlag - Poster,,,,
26,B,**VVV**,RehearsalAttention,B1,Industrie - Artikel,,,,
26,B,**EEE**,RehearsalAttention,B1,Kenntnis - Wase,,,,0
26,B,**VVV**,RehearsalAttention,B1,Haus - System,,,,
26,B,**EEE**,RehearsalAttention,B1,Entscheidung - Tüte,,,,0
26,B,**EEE**,RehearsalAttention,B1,Umstand - Socken,,,,0
26,B,**VVV**,RehearsalAttention,B1,Zahl - Verhalten,,,,
26,B,**VVV**,RehearsalAttention,B1,Mitte - Stift,,,,
26,B,**VVV**,RehearsalAttention,B1,Raum - Berliner,,,,
26,B,**VVV**,RehearsalAttention,B2,Wasser - Brief,,,,
26,B,**VVV**,RehearsalAttention,B2,Kultur - Bedeutung,,,,
26,B,**VVV**,RehearsalAttention,B2,Zeit - Ventil,,,,
26,B,**EEE**,RehearsalAttention,B2,Behandlung - Schrift,,,,0
26,B,**VVV**,RehearsalAttention,B2,Bereich - Berg,,,,
26,B,**VVV**,RehearsalAttention,B2,Bauer - Versuch,,,,
26,B,**VVV**,RehearsalAttention,B2,Jugend - General,,,,
26,B,**EEE**,RehearsalAttention,B2,Kaiser - Tat,,,,0
26,B,**EEE**,RehearsalAttention,B2,Partei - Herz,,,,0
26,B,**VVV**,RehearsalAttention,B2,Mädchen - Ding,,,,
26,B,**VVV**,RehearsalAttention,B2,Geschichte - Ergebnis,,,,
26,B,**EEE**,RehearsalAttention,B2,Arzt - Klasse,,,,1
26,B,**EEE**,RehearsalAttention,B2,Hälfte - Klettern,,,,0
26,B,**EEE**,RehearsalAttention,B2,Seele - Presse,,,,0
26,B,**EEE**,RehearsalAttention,B2,Stunde - Polizei,,,,0
26,B,**EEE**,RehearsalAttention,B2,Schaden - Bein,,,,0
26,B,**VVV**,RehearsalAttention,B2,Monat - Mitarbeiter,,,,
26,B,**EEE**,RehearsalAttention,B2,Liebe - Sprache,1,,1,1
26,B,**EEE**,RehearsalAttention,B2,Anzahl - Telefon,,,,0
26,B,**EEE**,RehearsalAttention,B2,Gelegenheit - Ordner,,,,0
26,B,**EEE**,RehearsalAttention,B2,Wesen - Durchführung,,,,0
26,B,**VVV**,RehearsalAttention,B2,Inhalt - Zweck,,,,
26,B,**VVV**,RehearsalAttention,B2,Theater - Zeitung,,,,
26,B,**VVV**,RehearsalAttention,B2,Schädel - Million,,,,
26,B,**VVV**,Attention,C1,Gegner - Musik,,,,
26,B,**VVV**,Attention,C1,Wahrheit - Leute,,,,
26,B,**EEE**,Attention,C1,Richter - Konferenz,1,,1,1
26,B,**EEE**,Attention,C1,Soldat - Bericht,1,,1,1
26,B,**EEE**,Attention,C1,Schwester - Entwicklung,,,,0
26,B,**EEE**,Attention,C1,Gefahr - Zahn,,,,0
26,B,**EEE**,Attention,C1,Schlüssel - Weg,,,,0
26,B,**VVV**,Attention,C1,Beginn - Gans,,,,
26,B,**VVV**,Attention,C1,Rahmen - Abend,,,,
26,B,**EEE**,Attention,C1,Mutter - Papier,,1,0.5,0
26,B,**EEE**,Attention,C1,Nation - Auffassung,,,,0
26,B,**VVV**,Attention,C1,Verfassung - Locher,,,,
26,B,**VVV**,Attention,C1,Eltern - Salz,,,,
26,B,**VVV**,Attention,C1,Absicht - Welle,,,,
26,B,**VVV**,Attention,C1,Revolution - Pfanne,,,,
26,B,**VVV**,Attention,C1,Sicherheit - Politik,,,,
26,B,**VVV**,Attention,C1,Klausur - Bauch,,,,
26,B,**VVV**,Attention,C1,Schluß - Boot,,,,
26,B,**EEE**,Attention,C1,Freiheit - Reihe,,,,0
26,B,**EEE**,Attention,C1,Wagen - Decke,,,,0
26,B,**EEE**,Attention,C1,Zukunft - Hilfe,,,,0
26,B,**EEE**,Attention,C1,Gesetz - Fräulein,,,,0
26,B,**EEE**,Attention,C1,Schreibtisch - Stelle,,,,1
26,B,**VVV**,Attention,C1,Bett - Behälter,,,,
26,B,**EEE**,Attention,C2,Beutel - Lenkrad,,,,1
26,B,**VVV**,Attention,C2,Kommission - Seil,,,,
26,B,**VVV**,Attention,C2,Form - Nagel,,,,
26,B,**VVV**,Attention,C2,Ansicht - Fisch,,,,
26,B,**EEE**,Attention,C2,Laden - Knopf,,,,0
26,B,**VVV**,Attention,C2,Handel - Gewalt,,,,
26,B,**VVV**,Attention,C2,Küche - Gespräch,,,,
26,B,**EEE**,Attention,C2,Darstellung - Fluss,,,,0
26,B,**EEE**,Attention,C2,Schüler - Leben,,,,1
26,B,**EEE**,Attention,C2,Person - Schule,,,,0
26,B,**VVV**,Attention,C2,Produktion - Platz,,,,
26,B,**EEE**,Attention,C2,Urteil - Finger,1,,1,1
26,B,**EEE**,Attention,C2,Winter - Marke,,,,0
26,B,**VVV**,Attention,C2,Denken - Park,,,,
26,B,**EEE**,Attention,C2,Lackierung - Marathon,,,,0
26,B,**VVV**,Attention,C2,Interesse - Schere,,,,
26,B,**VVV**,Attention,C2,Mitglied - Halle,,,,
26,B,**EEE**,Attention,C2,Freibad - Abfall,,,,1
26,B,**VVV**,Attention,C2,Schauspieler - Frau,,,,
26,B,**VVV**,Attention,C2,Gitter - Schlauch,,,,
26,B,**VVV**,Attention,C2,Mönch - Minute,,,,
26,B,**EEE**,Attention,C2,Opfer - Wolke,1,,1,0
26,B,**EEE**,Attention,C2,Falle - Heizung,,,,0
26,B,**EEE**,Attention,C2,Minister - Rolle,1,,1,1
26,B,**VVV**,Rehearsal,D1,Stimme - Tätigkeit,,,,
26,B,**EEE**,Rehearsal,D1,Welt - Willen,,,,0
26,B,**EEE**,Rehearsal,D1,Kosten - Jahr,,,,0
26,B,**EEE**,Rehearsal,D1,Gegenstand - Pferd,1,,1,1
26,B,**EEE**,Rehearsal,D1,Tatsache - Schläger,,,,0
26,B,**VVV**,Rehearsal,D1,Tier - Flasche,,,,
26,B,**VVV**,Rehearsal,D1,Beispiel - Blut,,,,
26,B,**VVV**,Rehearsal,D1,Gruppe - Stück,,,,
26,B,**VVV**,Rehearsal,D1,Volk - Straße,,,,
26,B,**EEE**,Rehearsal,D1,Kind - Gericht,,1,0.5,0
26,B,**VVV**,Rehearsal,D1,Mittel - Zusammenhang,,,,
26,B,**EEE**,Rehearsal,D1,Stamm - Garten,,,,0
26,B,**VVV**,Rehearsal,D1,Verlobung - Augenblick,,,,
26,B,**VVV**,Rehearsal,D1,Untersuchung - Brücke,,,,
26,B,**EEE**,Rehearsal,D1,Hand - Planet,,1,0.5,0
26,B,**VVV**,Rehearsal,D1,Teil - Besen,,,,
26,B,**EEE**,Rehearsal,D1,Ausdruck - Bruder,,,,0
26,B,**EEE**,Rehearsal,D1,Ozean - Lehne,,1,0.5,0
26,B,**VVV**,Rehearsal,D1,Schutz - Bildung,,,,
26,B,**EEE**,Rehearsal,D1,Kritik - Buch,,,,1
26,B,**VVV**,Rehearsal,D1,Stachel - Armee,,,,
26,B,**EEE**,Rehearsal,D1,Zustand - Schnee,,,,0
26,B,**VVV**,Rehearsal,D1,Lösung - Körper,,,,
26,B,**EEE**,Rehearsal,D1,Rat - Stein,,,,0
26,B,**EEE**,Rehearsal,D2,Feind - Bewusstsein,,1,0.5,0
26,B,**VVV**,Rehearsal,D2,Luft - Unterstützung,,,,
26,B,**EEE**,Rehearsal,D2,Tür - Theorie,,,,1
26,B,**VVV**,Rehearsal,D2,Boden - Gebiet,,,,
26,B,**VVV**,Rehearsal,D2,Farbe - Roller,,,,
26,B,**EEE**,Rehearsal,D2,Tanne - Geige,,,,0
26,B,**VVV**,Rehearsal,D2,Regel - Bild,,,,
26,B,**VVV**,Rehearsal,D2,Ofen - Gardinen,,,,
26,B,**VVV**,Rehearsal,D2,Erde - Ordnung,,,,
26,B,**EEE**,Rehearsal,D2,Organisation - Statue,,,,1
26,B,**VVV**,Rehearsal,D2,Mensch - Rechte,,,,
26,B,**VVV**,Rehearsal,D2,Wirtschaft - Vertrag,,,,
26,B,**VVV**,Rehearsal,D2,Abschluss - Rathaus,,,,
26,B,**VVV**,Rehearsal,D2,Wirkung - Vertreter,,,,
26,B,**EEE**,Rehearsal,D2,Wort - Anwendung,,,,0
26,B,**EEE**,Rehearsal,D2,Erfahrung - Sand,,,,0
26,B,**VVV**,Rehearsal,D2,Rede - Vorstellung,,,,
26,B,**EEE**,Rehearsal,D2,Kopf - Leitung,,,,0
26,B,**EEE**,Rehearsal,D2,Gefühl - Wert,1,,1,0
26,B,**EEE**,Rehearsal,D2,Natur - Blick,,,,1
26,B,**EEE**,Rehearsal,D2,Antrag - Sport,,,,0
26,B,**EEE**,Rehearsal,D2,Kirche - Zimmer,,,,0
26,B,**VVV**,Rehearsal,D2,Schneider - Nacht,,,,
26,B,**EEE**,Rehearsal,D2,Kreis - Erkenntnis,,,,1
27,C,**VVV**,Control,A1,Verbindung - Seite,,,,
27,C,**VVV**,Control,A1,Zeichen - Sache,,,,
27,C,**VVV**,Control,A1,Name - Akademie,,,,
27,C,**EEE**,Control,A1,Gestalt - Karte,,,,0
27,C,**VVV**,Control,A1,Spiel - Gegensatz,,,,
27,C,**EEE**,Control,A1,Schicksal - Weise,1,,1,0
27,C,**EEE**,Control,A1,Literatur - Wirklichkeit,,1,0.5,0
27,C,**EEE**,Control,A1,Sohn - Angeklagte,,,,0
27,C,**EEE**,Control,A1,Nähe - Computer,,,,0
27,C,**EEE**,Control,A1,Bürger - Philosophie,1,,1,1
27,C,**VVV**,Control,A1,Satz - Bevölkerung,,,,
27,C,**EEE**,Control,A1,Wein - Unterführung,,,,1
27,C,**VVV**,Control,A1,Heimat - Eindruck,,,,
27,C,**VVV**,Control,A1,Hoffnung - Bedingung,,,,
27,C,**VVV**,Control,A1,Wohnung - Stadt,,,,
27,C,**EEE**,Control,A1,Gedanke - Linie,,,,0
27,C,**EEE**,Control,A1,Preis - Schwierigkeit,,1,0.5,0
27,C,**EEE**,Control,A1,Einheit - Erklärung,,1,0.5,1
27,C,**VVV**,Control,A1,Land - Gegenwart,,,,
27,C,**EEE**,Control,A1,Folge - Kabel,1,,1,1
27,C,**VVV**,Control,A1,Kacheln - Scheibe,,,,
27,C,**VVV**,Control,A1,Rücken - Angst,,,,
27,C,**VVV**,Control,A1,Krieg - Foto,,,,
27,C,**EEE**,Control,A1,Verhandlung - Westen,,,,0
27,C,**EEE**,Control,A2,Düne - Arena,1,,1,1
27,C,**VVV**,Control,A2,Auge - Einfluss,,,,
27,C,**EEE**,Control,A2,Tag - Wald,1,,1,1
27,C,**VVV**,Control,A2,Prozent - Rasen,,,,
27,C,**EEE**,Control,A2,Waffe - Kamin,1,,1,1
27,C,**VVV**,Control,A2,Anspruch - Leiste,,,,
27,C,**VVV**,Control,A2,Hocker - König,,,,
27,C,**VVV**,Control,A2,Meinung - Macht,,,,
27,C,**EEE**,Control,A2,Zweifel - Aussicht,,,,0
27,C,**EEE**,Control,A2,Verhältnis - Titel,,,,1
27,C,**EEE**,Control,A2,Führung - Wandern,1,,1,1
27,C,**VVV**,Control,A2,Mund - Schrank,,,,
27,C,**EEE**,Control,A2,Menge - Ziegel,1,,1,1
27,C,**VVV**,Control,A2,Abkommen - Meer,,,,
27,C,**EEE**,Control,A2,Insel - Sofa,1,,1,1
27,C,**EEE**,Control,A2,Punkt - Woche,1,,1,1
27,C,**EEE**,Control,A2,Jahrhundert - Stern,,,,0
27,C,**VVV**,Control,A2,Vater - Möglichkeit,,,,
27,C,**EEE**,Control,A2,Gesicht - Verwaltung,1,,1,1
27,C,**VVV**,Control,A2,Ort - Blatt,,,,
27,C,**VVV**,Control,A2,Schritt - Arbeit,,,,
27,C,**EEE**,Control,A2,Karton - Koffer,,,,1
27,C,**VVV**,Control,A2,Spiegel - Fenster,,,,
27,C,**VVV**,Control,A2,Fassade - Girlande,,,,
27,C,**EEE**,RehearsalAttention,B1,Inhalt - Zweck,,,,0
27,C,**VVV**,RehearsalAttention,B1,Seele - Presse,,,,
27,C,**EEE**,RehearsalAttention,B1,Wasser - Brief,1,,1,1
27,C,**VVV**,RehearsalAttention,B1,Kaiser - Tat,,,,
27,C,**VVV**,RehearsalAttention,B1,Anzahl - Telefon,,,,
27,C,**EEE**,RehearsalAttention,B1,Bereich - Berg,,,,0
27,C,**EEE**,RehearsalAttention,B1,Theater - Zeitung,,,,1
27,C,**VVV**,RehearsalAttention,B1,Partei - Herz,,,,
27,C,**VVV**,RehearsalAttention,B1,Arzt - Klasse,,,,
27,C,**VVV**,RehearsalAttention,B1,Liebe - Sprache,,,,
27,C,**EEE**,RehearsalAttention,B1,Bauer - Versuch,,,,0
27,C,**VVV**,RehearsalAttention,B1,Gelegenheit - Ordner,,,,
27,C,**VVV**,RehearsalAttention,B1,Stunde - Polizei,,,,
27,C,**EEE**,RehearsalAttention,B1,Monat - Mitarbeiter,,,,0
27,C,**EEE**,RehearsalAttention,B1,Schädel - Million,,,,0
27,C,**VVV**,RehearsalAttention,B1,Schaden - Bein,,,,
27,C,**VVV**,RehearsalAttention,B1,Hälfte - Klettern,,,,
27,C,**EEE**,RehearsalAttention,B1,Geschichte - Ergebnis,,1,0.5,0
27,C,**EEE**,RehearsalAttention,B1,Zeit - Ventil,,,,0
27,C,**VVV**,RehearsalAttention,B1,Wesen - Durchführung,,,,
27,C,**EEE**,RehearsalAttention,B1,Jugend - General,,,,0
27,C,**EEE**,RehearsalAttention,B1,Mädchen - Ding,,,,0
27,C,**EEE**,RehearsalAttention,B1,Kultur - Bedeutung,,,,0
27,C,**VVV**,RehearsalAttention,B1,Behandlung - Schrift,,,,
27,C,**VVV**,RehearsalAttention,B2,Dame - Verfügung,,,,
27,C,**VVV**,RehearsalAttention,B2,Umstand - Socken,,,,
27,C,**VVV**,RehearsalAttention,B2,Staat - Regierung,,,,
27,C,**EEE**,RehearsalAttention,B2,Raum - Berliner,,,,0
27,C,**EEE**,RehearsalAttention,B2,Zahl - Verhalten,,,,0
27,C,**VVV**,RehearsalAttention,B2,Grund - Urkunde,,,,
27,C,**EEE**,RehearsalAttention,B2,Chef - Acker,,1,0.5,0
27,C,**VVV**,RehearsalAttention,B2,Druck - Topf,,,,
27,C,**VVV**,RehearsalAttention,B2,Kenntnis - Wase,,,,
27,C,**EEE**,RehearsalAttention,B2,Arme - Glück,,1,0.5,1
27,C,**EEE**,RehearsalAttention,B2,Prinzip - Zaun,,1,0.5,0
27,C,**EEE**,RehearsalAttention,B2,Werk - Aufgabe,,,,0
27,C,**VVV**,RehearsalAttention,B2,Haltung - Ball,,,,
27,C,**VVV**,RehearsalAttention,B2,Wissenschaft - Tasse,,,,
27,C,**EEE**,RehearsalAttention,B2,Idee - Morgen,,,,0
27,C,**EEE**,RehearsalAttention,B2,Haus - System,,,,0
27,C,**VVV**,RehearsalAttention,B2,Größe - Beschreibung,,,,
27,C,**EEE**,RehearsalAttention,B2,Industrie - Artikel,,,,0
27,C,**VVV**,RehearsalAttention,B2,Geist - Lage,,,,
27,C,**EEE**,RehearsalAttention,B2,Funktion - Dorf,,1,0.5,0
27,C,**VVV**,RehearsalAttention,B2,Entscheidung - Tüte,,,,
27,C,**VVV**,RehearsalAttention,B2,Richtung - Maß,,,,
27,C,**EEE**,RehearsalAttention,B2,Vorschlag - Poster,,,,0
27,C,**EEE**,RehearsalAttention,B2,Mitte - Stift,,,,0
27,C,**EEE**,Attention,C1,Schauspieler - Frau,,,,1
27,C,**EEE**,Attention,C1,Handel - Gewalt,,,,0
27,C,**EEE**,Attention,C1,Mönch - Minute,,,,0
27,C,**EEE**,Attention,C1,Küche - Gespräch,,1,0.5,0
27,C,**EEE**,Attention,C1,Interesse - Schere,,,,0
27,C,**VVV**,Attention,C1,Minister - Rolle,,,,
27,C,**EEE**,Attention,C1,Produktion - Platz,,,,0
27,C,**VVV**,Attention,C1,Lackierung - Marathon,,,,
27,C,**VVV**,Attention,C1,Opfer - Wolke,,,,
27,C,**VVV**,Attention,C1,Falle - Heizung,,,,
27,C,**VVV**,Attention,C1,Darstellung - Fluss,,,,
27,C,**VVV**,Attention,C1,Winter - Marke,,,,
27,C,**VVV**,Attention,C1,Beutel - Lenkrad,,,,
27,C,**EEE**,Attention,C1,Form - Nagel,,,,0
27,C,**VVV**,Attention,C1,Urteil - Finger,,,,
27,C,**EEE**,Attention,C1,Ansicht - Fisch,,,,1
27,C,**EEE**,Attention,C1,Gitter - Schlauch,,,,1
27,C,**VVV**,Attention,C1,Person - Schule,,,,
27,C,**VVV**,Attention,C1,Schüler - Leben,,,,
27,C,**VVV**,Attention,C1,Laden - Knopf,,,,
27,C,**EEE**,Attention,C1,Mitglied - Halle,1,,1,1
27,C,**VVV**,Attention,C1,Freibad - Abfall,,,,
27,C,**EEE**,Attention,C1,Kommission - Seil,1,,1,1
27,C,**EEE**,Attention,C1,Denken - Park,,,,0
27,C,**VVV**,Attention,C2,Mutter - Papier,,,,
27,C,**VVV**,Attention,C2,Nation - Auffassung,,,,
27,C,**EEE**,Attention,C2,Bett - Behälter,,,,0
27,C,**EEE**,Attention,C2,Sicherheit - Politik,1,,1,1
27,C,**VVV**,Attention,C2,Gefahr - Zahn,,,,
27,C,**VVV**,Attention,C2,Soldat - Bericht,,,,
27,C,**VVV**,Attention,C2,Schwester - Entwicklung,,,,
27,C,**VVV**,Attention,C2,Wagen - Decke,,,,
27,C,**EEE**,Attention,C2,Gegner - Musik,1,,1,1
27,C,**EEE**,Attention,C2,Beginn - Gans,,,,0
27,C,**EEE**,Attention,C2,Verfassung - Locher,,,,0
27,C,**VVV**,Attention,C2,Schlüssel - Weg,,,,
27,C,**EEE**,Attention,C2,Wahrheit - Leute,,,,0
27,C,**EEE**,Attention,C2,Rahmen - Abend,,,,0
27,C,**VVV**,Attention,C2,Gesetz - Fräulein,,,,
27,C,**EEE**,Attention,C2,Eltern - Salz,,,,0
27,C,**EEE**,Attention,C2,Absicht - Welle,,,,0
27,C,**EEE**,Attention,C2,Revolution - Pfanne,,,,0
27,C,**VVV**,Attention,C2,Freiheit - Reihe,,,,
27,C,**VVV**,Attention,C2,Richter - Konferenz,,,,
27,C,**VVV**,Attention,C2,Schreibtisch - Stelle,,,,
27,C,**VVV**,Attention,C2,Zukunft - Hilfe,,,,
27,C,**EEE**,Attention,C2,Klausur - Bauch,1,,1,1
27,C,**EEE**,Attention,C2,Schluß - Boot,,,,0
27,C,**VVV**,Rehearsal,D1,Tür - Theorie,,,,
27,C,**VVV**,Rehearsal,D1,Natur - Blick,,,,
27,C,**VVV**,Rehearsal,D1,Feind - Bewusstsein,,,,
27,C,**EEE**,Rehearsal,D1,Abschluss - Rathaus,,,,0
27,C,**VVV**,Rehearsal,D1,Kirche - Zimmer,,,,
27,C,**EEE**,Rehearsal,D1,Wirtschaft - Vertrag,1,,1,1
27,C,**VVV**,Rehearsal,D1,Erfahrung - Sand,,,,
27,C,**EEE**,Rehearsal,D1,Farbe - Roller,1,,1,1
27,C,**VVV**,Rehearsal,D1,Organisation - Statue,,,,
27,C,**EEE**,Rehearsal,D1,Mensch - Rechte,1,,1,1
27,C,**VVV**,Rehearsal,D1,Tanne - Geige,,,,
27,C,**EEE**,Rehearsal,D1,Regel - Bild,,,,0
27,C,**EEE**,Rehearsal,D1,Erde - Ordnung,1,,1,1
27,C,**EEE**,Rehearsal,D1,Schneider - Nacht,,,,0
27,C,**VVV**,Rehearsal,D1,Wort - Anwendung,,,,
27,C,**EEE**,Rehearsal,D1,Boden - Gebiet,,1,0.5,0
27,C,**EEE**,Rehearsal,D1,Rede - Vorstellung,,,,0
27,C,**VVV**,Rehearsal,D1,Antrag - Sport,,,,
27,C,**EEE**,Rehearsal,D1,Wirkung - Vertreter,,,,0
27,C,**EEE**,Rehearsal,D1,Ofen - Gardinen,,,,0
27,C,**EEE**,Rehearsal,D1,Luft - Unterstützung,,,,0
27,C,**VVV**,Rehearsal,D1,Gefühl - Wert,,,,
27,C,**VVV**,Rehearsal,D1,Kreis - Erkenntnis,,,,
27,C,**VVV**,Rehearsal,D1,Kopf - Leitung,,,,
27,C,**VVV**,Rehearsal,D2,Rat - Stein,,,,
27,C,**VVV**,Rehearsal,D2,Kritik - Buch,,,,
27,C,**EEE**,Rehearsal,D2,Gruppe - Stück,,,,0
27,C,**EEE**,Rehearsal,D2,Stachel - Armee,,1,0.5,0
27,C,**EEE**,Rehearsal,D2,Tier - Flasche,,1,0.5,0
27,C,**EEE**,Rehearsal,D2,Verlobung - Augenblick,,1,0.5,0
27,C,**VVV**,Rehearsal,D2,Hand - Planet,,,,
27,C,**EEE**,Rehearsal,D2,Teil - Besen,,,,0
27,C,**VVV**,Rehearsal,D2,Ausdruck - Bruder,,,,
27,C,**VVV**,Rehearsal,D2,Stamm - Garten,,,,
27,C,**EEE**,Rehearsal,D2,Schutz - Bildung,,,,0
27,C,**EEE**,Rehearsal,D2,Mittel - Zusammenhang,,,,0
27,C,**VVV**,Rehearsal,D2,Gegenstand - Pferd,,,,
27,C,**VVV**,Rehearsal,D2,Kind - Gericht,,,,
27,C,**VVV**,Rehearsal,D2,Tatsache - Schläger,,,,
27,C,**VVV**,Rehearsal,D2,Zustand - Schnee,,,,
27,C,**EEE**,Rehearsal,D2,Untersuchung - Brücke,,,,1
27,C,**EEE**,Rehearsal,D2,Volk - Straße,,,,1
27,C,**EEE**,Rehearsal,D2,Stimme - Tätigkeit,,,,0
27,C,**VVV**,Rehearsal,D2,Ozean - Lehne,,,,
27,C,**VVV**,Rehearsal,D2,Kosten - Jahr,,,,
27,C,**VVV**,Rehearsal,D2,Welt - Willen,,,,
27,C,**EEE**,Rehearsal,D2,Lösung - Körper,,,,1
27,C,**EEE**,Rehearsal,D2,Beispiel - Blut,,,,0
28,D,**EEE**,Control,A1,Name - Akademie,1,,1,1
28,D,**VVV**,Control,A1,Wein - Unterführung,,,,
28,D,**EEE**,Control,A1,Kacheln - Scheibe,1,,1,1
28,D,**EEE**,Control,A1,Satz - Bevölkerung,,,,0
28,D,**EEE**,Control,A1,Krieg - Foto,,,,1
28,D,**VVV**,Control,A1,Folge - Kabel,,,,
28,D,**EEE**,Control,A1,Rücken - Angst,,,,1
28,D,**EEE**,Control,A1,Spiel - Gegensatz,,,,0
28,D,**VVV**,Control,A1,Nähe - Computer,,,,
28,D,**EEE**,Control,A1,Hoffnung - Bedingung,,,,0
28,D,**EEE**,Control,A1,Wohnung - Stadt,1,,1,1
28,D,**EEE**,Control,A1,Heimat - Eindruck,,,,0
28,D,**VVV**,Control,A1,Gestalt - Karte,,,,
28,D,**VVV**,Control,A1,Schicksal - Weise,,,,
28,D,**VVV**,Control,A1,Sohn - Angeklagte,,,,
28,D,**VVV**,Control,A1,Verhandlung - Westen,,,,
28,D,**VVV**,Control,A1,Gedanke - Linie,,,,
28,D,**EEE**,Control,A1,Zeichen - Sache,,,,1
28,D,**EEE**,Control,A1,Land - Gegenwart,,,,0
28,D,**VVV**,Control,A1,Bürger - Philosophie,,,,
28,D,**VVV**,Control,A1,Literatur - Wirklichkeit,,,,
28,D,**VVV**,Control,A1,Einheit - Erklärung,,,,
28,D,**EEE**,Control,A1,Verbindung - Seite,,,,0
28,D,**VVV**,Control,A1,Preis - Schwierigkeit,,,,
28,D,**EEE**,Control,A2,Abkommen - Meer,1,,1,1
28,D,**EEE**,Control,A2,Ort - Blatt,,,,0
28,D,**EEE**,Control,A2,Meinung - Macht,,,,1
28,D,**VVV**,Control,A2,Zweifel - Aussicht,,,,
28,D,**EEE**,Control,A2,Schritt - Arbeit,,,,0
28,D,**VVV**,Control,A2,Düne - Arena,,,,
28,D,**VVV**,Control,A2,Tag - Wald,,,,
28,D,**EEE**,Control,A2,Vater - Möglichkeit,,,,1
28,D,**VVV**,Control,A2,Menge - Ziegel,,,,
28,D,**EEE**,Control,A2,Prozent - Rasen,,,,1
28,D,**EEE**,Control,A2,Auge - Einfluss,,,,0
28,D,**VVV**,Control,A2,Insel - Sofa,,,,
28,D,**VVV**,Control,A2,Führung - Wandern,,,,
28,D,**EEE**,Control,A2,Fassade - Girlande,,,,1
28,D,**EEE**,Control,A2,Spiegel - Fenster,,,,1
28,D,**VVV**,Control,A2,Punkt - Woche,,,,
28,D,**VVV**,Control,A2,Jahrhundert - Stern,,,,
28,D,**VVV**,Control,A2,Karton - Koffer,,,,
28,D,**EEE**,Control,A2,Hocker - König,1,,1,1
28,D,**VVV**,Control,A2,Waffe - Kamin,,,,
28,D,**EEE**,Control,A2,Anspruch - Leiste,,,,1
28,D,**EEE**,Control,A2,Mund - Schrank,1,,1,1
28,D,**VVV**,Control,A2,Verhältnis - Titel,,,,
28,D,**VVV**,Control,A2,Gesicht - Verwaltung,,,,
28,D,**EEE**,RehearsalAttention,B1,Hälfte - Klettern,,,,0
28,D,**VVV**,RehearsalAttention,B1,Mädchen - Ding,,,,
28,D,**VVV**,RehearsalAttention,B1,Zeit - Ventil,,,,
28,D,**EEE**,RehearsalAttention,B1,Anzahl - Telefon,,,,0
28,D,**VVV**,RehearsalAttention,B1,Theater - Zeitung,,,,
28,D,**VVV**,RehearsalAttention,B1,Kultur - Bedeutung,,,,
28,D,**EEE**,RehearsalAttention,B1,Kaiser - Tat,,,,1
28,D,**EEE**,RehearsalAttention,B1,Gelegenheit - Ordner,,,,0
28,D,**VVV**,RehearsalAttention,B1,Geschichte - Ergebnis,,,,
28,D,**EEE**,RehearsalAttention,B1,Liebe - Sprache,1,,1,1
28,D,**EEE**,RehearsalAttention,B1,Schaden - Bein,,,,1
28,D,**EEE**,RehearsalAttention,B1,Partei - Herz,1,,1,1
28,D,**EEE**,RehearsalAttention,B1,Seele - Presse,1,,1,1
28,D,**VVV**,RehearsalAttention,B1,Bereich - Berg,,,,
28,D,**EEE**,RehearsalAttention,B1,Arzt - Klasse,,,,0
28,D,**VVV**,RehearsalAttention,B1,Schädel - Million,,,,
28,D,**EEE**,RehearsalAttention,B1,Wesen - Durchführung,,,,0
28,D,**EEE**,RehearsalAttention,B1,Behandlung - Schrift,,,,0
28,D,**VVV**,RehearsalAttention,B1,Inhalt - Zweck,,,,
28,D,**VVV**,RehearsalAttention,B1,Monat - Mitarbeiter,,,,
28,D,**VVV**,RehearsalAttention,B1,Wasser - Brief,,,,
28,D,**EEE**,RehearsalAttention,B1,Stunde - Polizei,1,,1,1
28,D,**VVV**,RehearsalAttention,B1,Bauer - Versuch,,,,
28,D,**VVV**,RehearsalAttention,B1,Jugend - General,,,,
28,D,**VVV**,RehearsalAttention,B2,Vorschlag - Poster,,,,
28,D,**VVV**,RehearsalAttention,B2,Prinzip - Zaun,,,,
28,D,**VVV**,RehearsalAttention,B2,Raum - Berliner,,,,
