Subject,WordPair,MemCuePost,CuedRecall,FreeRecall_Total_prob
79,Zeichen - Sache,**EEE**,0,0
79,Kosten - Jahr,**VVV**,1,0
79,Liebe - Sprache,**EEE**,0,0
79,Gegner - Musik,**EEE**,1,1
80,Gesicht - Verwaltung,**VVV**,0,0
80,Partei - Herz,**EEE**,1,1
80,Spiegel - Fenster,**VVV**,0,0
80,Seele - Presse,**EEE**,1,0
80,Kirche - Zimmer,**VVV**,0,0
80,Höhe - Kapital,**EEE**,1,1
80,Staat - Regierung,**EEE**,0,1
80,Soldat - Bericht,**EEE**,0,0
80,Wasser - Brief,**EEE**,0,0
80,Recht - Frage,**EEE**,0,0.5
80,Kosten - Jahr,**EEE**,1,1
80,Arzt - Klasse,**VVV**,0,0
80,Liebe - Sprache,**VVV**,0,0
80,Tochter - Dienst,**EEE**,0,0.5
80,Haus - System,**EEE**,1,1
80,Zeichen - Sache,**VVV**,0,0
80,Himmel - Kraft,**VVV**,0,0
80,Truppe - Uhr,**VVV**,0,0
80,Beziehung - Wunsch,**VVV**,0,0
80,Zukunft - Hilfe,**VVV**,0,0
80,Zeit - Ventil,**VVV**,0,0
80,Gegner - Musik,**EEE**,0,0
80,Stimme - Tätigkeit,**EEE**,0,0
80,Rahmen - Abend,**VVV**,0,0
81,Partei - Herz,**EEE**,0,0
81,Tochter - Dienst,**EEE**,0,0
81,Rahmen - Abend,**VVV**,0,0
81,Zukunft - Hilfe,**EEE**,1,1
81,Liebe - Sprache,**EEE**,0,0
81,Recht - Frage,**VVV**,0,0
81,Gesicht - Verwaltung,**EEE**,1,0.5
81,Seele - Presse,**EEE**,1,0
81,Himmel - Kraft,**VVV**,0,0
81,Kirche - Zimmer,**VVV**,0,0
81,Arzt - Klasse,**EEE**,1,1
81,Beziehung - Wunsch,**EEE**,0,0
81,Stimme - Tätigkeit,**VVV**,0,0
81,Soldat - Bericht,**EEE**,0,0
81,Staat - Regierung,**VVV**,0,0
81,Spiegel - Fenster,**EEE**,0,0
81,Kosten - Jahr,**VVV**,0,0
81,Wasser - Brief,**EEE**,0,0
81,Höhe - Kapital,**EEE**,0,0.5
81,Truppe - Uhr,**VVV**,1,0.5
81,Zeit - Ventil,**VVV**,1,1
81,Haus - System,**VVV**,0,0
81,Gegner - Musik,**VVV**,0,0.5
81,Zeichen - Sache,**VVV**,0,0
82,Partei - Herz,**VVV**,0,0
82,Zeichen - Sache,**VVV**,0,0
82,Kirche - Zimmer,**EEE**,1,0
82,Beziehung - Wunsch,**EEE**,1,1
82,Höhe - Kapital,**EEE**,0,0
82,Arzt - Klasse,**VVV**,0,0
82,Truppe - Uhr,**EEE**,1,0.5
82,Kosten - Jahr,**VVV**,0,0
82,Haus - System,**EEE**,0,0
82,Tochter - Dienst,**VVV**,0,0
82,Liebe - Sprache,**EEE**,1,1
82,Spiegel - Fenster,**VVV**,0,0
82,Zukunft - Hilfe,**EEE**,1,0
82,Wasser - Brief,**EEE**,1,0
82,Gesicht - Verwaltung,**EEE**,0,0
82,Stimme - Tätigkeit,**VVV**,0,0
82,Seele - Presse,**VVV**,0,0
82,Rahmen - Abend,**VVV**,0,0
82,Zeit - Ventil,**EEE**,1,0.5
82,Staat - Regierung,**EEE**,1,1
82,Soldat - Bericht,**VVV**,0,0
82,Recht - Frage,**EEE**,1,1
82,Himmel - Kraft,**VVV**,0,0
82,Gegner - Musik,**VVV**,0,0
83,Spiegel - Fenster,**VVV**,0,0
83,Rahmen - Abend,**VVV**,0,0
83,Zukunft - Hilfe,**VVV**,0,0
83,Haus - System,**EEE**,1,0
83,Gegner - Musik,**VVV**,0,0
83,Liebe - Sprache,**VVV**,1,0
83,Staat - Regierung,**EEE**,1,1
83,Beziehung - Wunsch,**EEE**,0,0
83,Recht - Frage,**EEE**,0,0
83,Truppe - Uhr,**VVV**,0,0
83,Himmel - Kraft,**EEE**,0,0
83,Zeit - Ventil,**VVV**,0,0
83,Gesicht - Verwaltung,**EEE**,0,0
83,Kirche - Zimmer,**EEE**,0,0
83,Tochter - Dienst,**VVV**,0,0
83,Zeichen - Sache,**VVV**,0,0
83,Partei - Herz,**EEE**,0,0
83,Höhe - Kapital,**VVV**,0,0
83,Seele - Presse,**EEE**,1,0
83,Soldat - Bericht,**EEE**,0,0
83,Stimme - Tätigkeit,**EEE**,0,0
83,Arzt - Klasse,**VVV**,0,0.5
83,Wasser - Brief,**VVV**,0,0.5
83,Kosten - Jahr,**EEE**,1,1
84,Himmel - Kraft,**VVV**,1,1
84,Tochter - Dienst,**VVV**,0,0.5
84,Zukunft - Hilfe,**EEE**,1,0
84,Partei - Herz,**EEE**,1,0
84,Gesicht - Verwaltung,**VVV**,0,0
84,Arzt - Klasse,**VVV**,1,0
84,Höhe - Kapital,**VVV**,0,0
84,Zeichen - Sache,**EEE**,0,0
84,Truppe - Uhr,**EEE**,1,1
84,Haus - System,**EEE**,1,1
84,Wasser - Brief,**VVV**,1,0
84,Recht - Frage,**EEE**,0,0
84,Zeit - Ventil,**VVV**,1,0
84,Beziehung - Wunsch,**EEE**,1,0
84,Soldat - Bericht,**VVV**,0,0
84,Gegner - Musik,**VVV**,1,1
84,Spiegel - Fenster,**VVV**,1,0
84,Kirche - Zimmer,**VVV**,0,0
84,Rahmen - Abend,**EEE**,1,1
84,Stimme - Tätigkeit,**EEE**,0,0
84,Kosten - Jahr,**EEE**,0,0
84,Seele - Presse,**VVV**,0,0
84,Staat - Regierung,**EEE**,0,0.5
84,Liebe - Sprache,**EEE**,1,0
85,Liebe - Sprache,**EEE**,0,0.5
85,Zeit - Ventil,**EEE**,1,0.5
85,Gegner - Musik,**VVV**,0,0
85,Seele - Presse,**VVV**,0,0
85,Stimme - Tätigkeit,**VVV**,0,0.5
85,Zeichen - Sache,**VVV**,1,0
85,Rahmen - Abend,**EEE**,1,0
85,Recht - Frage,**VVV**,0,0
85,Arzt - Klasse,**EEE**,1,1
85,Tochter - Dienst,**VVV**,1,0
85,Beziehung - Wunsch,**VVV**,1,0
85,Haus - System,**VVV**,0,0.5
85,Partei - Herz,**VVV**,0,0
85,Staat - Regierung,**EEE**,0,0.5
85,Kosten - Jahr,**VVV**,0,0
85,Wasser - Brief,**EEE**,0,1
85,Spiegel - Fenster,**EEE**,0,0.5
85,Truppe - Uhr,**VVV**,0,0
85,Kirche - Zimmer,**EEE**,1,0
85,Himmel - Kraft,**EEE**,1,1
85,Soldat - Bericht,**EEE**,0,0
85,Höhe - Kapital,**VVV**,0,0
85,Zukunft - Hilfe,**EEE**,0,0
85,Gesicht - Verwaltung,**EEE**,0,1
86,Kosten - Jahr,**EEE**,1,1
86,Höhe - Kapital,**VVV**,0,0
86,Haus - System,**EEE**,1,0
86,Recht - Frage,**EEE**,1,1
86,Soldat - Bericht,**VVV**,1,1
86,Gegner - Musik,**VVV**,1,0
86,Partei - Herz,**EEE**,1,0
86,Himmel - Kraft,**EEE**,0,0
86,Spiegel - Fenster,**EEE**,1,0
86,Zukunft - Hilfe,**VVV**,1,0
86,Kirche - Zimmer,**VVV**,0,0
86,Tochter - Dienst,**VVV**,1,0
86,Staat - Regierung,**EEE**,1,0
86,Zeichen - Sache,**VVV**,1,0
86,Arzt - Klasse,**VVV**,1,1
86,Wasser - Brief,**EEE**,1,0
86,Rahmen - Abend,**EEE**,1,0
86,Seele - Presse,**EEE**,1,1
86,Stimme - Tätigkeit,**VVV**,0,0.5
86,Liebe - Sprache,**VVV**,0,0.5
86,Truppe - Uhr,**VVV**,1,1
86,Gesicht - Verwaltung,**EEE**,1,1
86,Beziehung - Wunsch,**EEE**,0,0
86,Zeit - Ventil,**VVV**,1,1
87,Tochter - Dienst,**VVV**,0,0
87,Wasser - Brief,**VVV**,0,0
87,Recht - Frage,**VVV**,0,0
87,Haus - System,**VVV**,1,0
87,Kosten - Jahr,**VVV**,1,1
87,Rahmen - Abend,**EEE**,1,1
87,Kirche - Zimmer,**EEE**,1,1
87,Staat - Regierung,**EEE**,0,0
87,Gegner - Musik,**EEE**,0,0
87,Truppe - Uhr,**VVV**,0,0
87,Zeichen - Sache,**EEE**,0,0
87,Spiegel - Fenster,**VVV**,0,0
87,Soldat - Bericht,**VVV**,0,0
87,Liebe - Sprache,**VVV**,0,0
87,Zeit - Ventil,**EEE**,0,0
87,Arzt - Klasse,**VVV**,0,0
87,Zukunft - Hilfe,**EEE**,1,1
87,Himmel - Kraft,**VVV**,0,0
87,Partei - Herz,**EEE**,1,0
87,Stimme - Tätigkeit,**EEE**,1,1
87,Beziehung - Wunsch,**EEE**,0,0
87,Gesicht - Verwaltung,**EEE**,0,0
87,Seele - Presse,**VVV**,0,0
87,Höhe - Kapital,**EEE**,0,0
88,Haus - System,**VVV**,0,0
88,Himmel - Kraft,**VVV**,0,0
88,Zukunft - Hilfe,**VVV**,1,0
88,Arzt - Klasse,**EEE**,1,1
88,Staat - Regierung,**EEE**,1,0.5
88,Beziehung - Wunsch,**EEE**,0,0
88,Kosten - Jahr,**VVV**,0,0
88,Stimme - Tätigkeit,**VVV**,0,0
88,Höhe - Kapital,**EEE**,0,0
88,Gegner - Musik,**VVV**,0,0
88,Truppe - Uhr,**VVV**,0,0
88,Recht - Frage,**EEE**,0,1
88,Seele - Presse,**EEE**,0,0
88,Gesicht - Verwaltung,**EEE**,0,0
88,Zeit - Ventil,**EEE**,0,0
88,Kirche - Zimmer,**VVV**,0,0
88,Wasser - Brief,**EEE**,0,0
88,Tochter - Dienst,**VVV**,0,0
88,Spiegel - Fenster,**EEE**,0,0
88,Liebe - Sprache,**VVV**,0,0
88,Rahmen - Abend,**VVV**,1,1
88,Zeichen - Sache,**EEE**,1,1
88,Soldat - Bericht,**VVV**,0,0
88,Partei - Herz,**EEE**,0,0
89,Höhe - Kapital,**EEE**,1,1
89,Zeichen - Sache,**VVV**,1,0
89,Partei - Herz,**EEE**,0,1
89,Soldat - Bericht,**VVV**,0,0
89,Zukunft - Hilfe,**EEE**,1,0
89,Seele - Presse,**EEE**,1,1
89,Stimme - Tätigkeit,**EEE**,0,0
89,Beziehung - Wunsch,**EEE**,0,0
89,Recht - Frage,**EEE**,1,0
89,Zeit - Ventil,**EEE**,0,0
89,Rahmen - Abend,**VVV**,0,0
89,Kirche - Zimmer,**EEE**,1,1
89,Staat - Regierung,**VVV**,0,0.5
89,Gesicht - Verwaltung,**VVV**,0,0.5
89,Himmel - Kraft,**EEE**,1,1
89,Wasser - Brief,**VVV**,1,1
89,Arzt - Klasse,**VVV**,1,0
89,Kosten - Jahr,**VVV**,1,0
89,Tochter - Dienst,**EEE**,0,0
89,Liebe - Sprache,**VVV**,0,0
89,Spiegel - Fenster,**VVV**,0,0
89,Gegner - Musik,**VVV**,0,0
89,Truppe - Uhr,**VVV**,0,0.5
89,Haus - System,**EEE**,1,1
90,Truppe - Uhr,**EEE**,0,0
90,Gesicht - Verwaltung,**VVV**,0,0
90,Kosten - Jahr,**EEE**,1,0
90,Recht - Frage,**VVV**,0,0
90,Beziehung - Wunsch,**EEE**,1,0
90,Wasser - Brief,**VVV**,0,0
90,Zeit - Ventil,**VVV**,0,0
90,Höhe - Kapital,**EEE**,1,1
90,Zeichen - Sache,**EEE**,0,0.5
90,Rahmen - Abend,**EEE**,0,0
90,Gegner - Musik,**VVV**,0,0
90,Spiegel - Fenster,**EEE**,1,1
90,Himmel - Kraft,**EEE**,1,1
90,Zukunft - Hilfe,**VVV**,0,0
90,Partei - Herz,**VVV**,0,0
90,Tochter - Dienst,**EEE**,1,1
90,Seele - Presse,**VVV**,0,0
90,Kirche - Zimmer,**VVV**,0,0
90,Stimme - Tätigkeit,**VVV**,0,0
90,Staat - Regierung,**VVV**,0,0
90,Soldat - Bericht,**EEE**,1,1
90,Arzt - Klasse,**EEE**,1,1
90,Haus - System,**EEE**,0,0
90,Liebe - Sprache,**VVV**,0,0
91,Recht - Frage,**EEE**,1,1
91,Wasser - Brief,**EEE**,0,0
91,Arzt - Klasse,**VVV**,0,0
91,Liebe - Sprache,**VVV**,0,0
91,Staat - Regierung,**VVV**,0,0
91,Kosten - Jahr,**EEE**,0,0
91,Truppe - Uhr,**EEE**,0,0
91,Seele - Presse,**VVV**,0,0
91,Haus - System,**EEE**,1,0
91,Gesicht - Verwaltung,**VVV**,0,0
91,Zeit - Ventil,**VVV**,0,0
91,Himmel - Kraft,**EEE**,0,0
91,Kirche - Zimmer,**VVV**,0,0
91,Höhe - Kapital,**VVV**,0,0
91,Spiegel - Fenster,**EEE**,0,0
91,Zukunft - Hilfe,**VVV**,0,0
91,Rahmen - Abend,**VVV**,0,0
91,Zeichen - Sache,**EEE**,1,1
91,Stimme - Tätigkeit,**EEE**,0,0
91,Beziehung - Wunsch,**VVV**,0,0
91,Tochter - Dienst,**VVV**,0,0
91,Soldat - Bericht,**EEE**,0,0
91,Gegner - Musik,**EEE**,0,0
91,Partei - Herz,**EEE**,0,0
92,Rahmen - Abend,**VVV**,0,0
92,Stimme - Tätigkeit,**VVV**,1,0
92,Zukunft - Hilfe,**EEE**,1,1
92,Soldat - Bericht,**EEE**,1,1
92,Tochter - Dienst,**EEE**,0,0.5
92,Zeit - Ventil,**EEE**,0,0
92,Liebe - Sprache,**EEE**,1,0
92,Recht - Frage,**VVV**,0,0
92,Beziehung - Wunsch,**EEE**,0,0
92,Arzt - Klasse,**VVV**,0,0
92,Staat - Regierung,**EEE**,1,0
92,Wasser - Brief,**VVV**,1,0
92,Gesicht - Verwaltung,**VVV**,1,0
92,Gegner - Musik,**EEE**,1,1
92,Zeichen - Sache,**VVV**,0,0
92,Kirche - Zimmer,**EEE**,1,1
92,Haus - System,**EEE**,1,0
92,Truppe - Uhr,**VVV**,0,0
92,Spiegel - Fenster,**VVV**,0,0
92,Himmel - Kraft,**VVV**,0,0
92,Seele - Presse,**EEE**,0,0
92,Höhe - Kapital,**VVV**,0,0
92,Partei - Herz,**EEE**,1,0.5
92,Kosten - Jahr,**VVV**,0,0
93,Truppe - Uhr,**EEE**,1,1
93,Kosten - Jahr,**EEE**,1,1
93,Kirche - Zimmer,**EEE**,1,1
93,Gesicht - Verwaltung,**EEE**,1,0
93,Staat - Regierung,**VVV**,0,0
93,Himmel - Kraft,**EEE**,0,0.5
93,Gegner - Musik,**VVV**,0,0
93,Wasser - Brief,**VVV**,1,0
93,Seele - Presse,**VVV**,0,0
93,Stimme - Tätigkeit,**VVV**,1,1
93,Haus - System,**VVV**,0,0
93,Partei - Herz,**VVV**,0,0
93,Liebe - Sprache,**VVV**,0,0
93,Arzt - Klasse,**EEE**,1,1
93,Rahmen - Abend,**EEE**,0,0
93,Tochter - Dienst,**VVV**,1,0
93,Soldat - Bericht,**EEE**,1,1
93,Höhe - Kapital,**EEE**,0,0
93,Beziehung - Wunsch,**EEE**,1,1
93,Zeichen - Sache,**VVV**,1,0
93,Zukunft - Hilfe,**EEE**,0,0
93,Spiegel - Fenster,**VVV**,0,0
93,Recht - Frage,**EEE**,1,1
93,Zeit - Ventil,**VVV**,1,1
94,Zeichen - Sache,**EEE**,1,1
94,Partei - Herz,**VVV**,0,0
94,Beziehung - Wunsch,**EEE**,1,1
94,Zeit - Ventil,**EEE**,1,0
94,Soldat - Bericht,**EEE**,0,0
94,Höhe - Kapital,**VVV**,0,0
94,Arzt - Klasse,**EEE**,1,1
94,Gegner - Musik,**VVV**,0,0
94,Zukunft - Hilfe,**EEE**,1,0
94,Seele - Presse,**EEE**,1,0
94,Himmel - Kraft,**VVV**,1,0
94,Recht - Frage,**VVV**,0,0
94,Gesicht - Verwaltung,**VVV**,0,0
94,Spiegel - Fenster,**EEE**,1,1
94,Rahmen - Abend,**EEE**,0,0.5
94,Staat - Regierung,**VVV**,1,1
94,Wasser - Brief,**EEE**,1,1
94,Stimme - Tätigkeit,**EEE**,0,0
94,Liebe - Sprache,**VVV**,0,0
94,Kirche - Zimmer,**VVV**,0,0
94,Truppe - Uhr,**VVV**,0,0
94,Haus - System,**VVV**,1,1
94,Kosten - Jahr,**VVV**,1,0
94,Tochter - Dienst,**EEE**,1,0
95,Seele - Presse,**EEE**,1,1
95,Liebe - Sprache,**VVV**,0,0
95,Staat - Regierung,**VVV**,0,0
95,Gegner - Musik,**VVV**,0,0
95,Haus - System,**VVV**,0,0
95,Kosten - Jahr,**EEE**,1,1
95,Soldat - Bericht,**VVV**,0,0
95,Wasser - Brief,**VVV**,0,0
95,Arzt - Klasse,**VVV**,1,0
95,Zukunft - Hilfe,**EEE**,1,0
95,Rahmen - Abend,**EEE**,0,0
95,Spiegel - Fenster,**EEE**,0,0
95,Stimme - Tätigkeit,**VVV**,0,0
95,Tochter - Dienst,**VVV**,0,0
95,Gesicht - Verwaltung,**VVV**,0,0
95,Beziehung - Wunsch,**EEE**,0,0
95,Himmel - Kraft,**EEE**,1,0.5
95,Recht - Frage,**EEE**,0,0
95,Truppe - Uhr,**EEE**,0,0
95,Zeit - Ventil,**EEE**,0,0
95,Zeichen - Sache,**VVV**,0,0
95,Partei - Herz,**EEE**,1,1
95,Höhe - Kapital,**VVV**,0,0
95,Kirche - Zimmer,**EEE**,0,0
96,Höhe - Kapital,**VVV**,0,0.5
96,Staat - Regierung,**VVV**,0,0
96,Tochter - Dienst,**EEE**,1,1
96,Gegner - Musik,**VVV**,0,0.5
96,Zukunft - Hilfe,**VVV**,0,1
96,Zeit - Ventil,**EEE**,1,1
96,Recht - Frage,**EEE**,1,1
96,Gesicht - Verwaltung,**EEE**,1,1
96,Soldat - Bericht,**EEE**,1,1
96,Liebe - Sprache,**VVV**,0,0
96,Rahmen - Abend,**EEE**,1,1
96,Partei - Herz,**EEE**,1,1
96,Himmel - Kraft,**EEE**,0,0
96,Haus - System,**VVV**,0,0
96,Arzt - Klasse,**EEE**,1,1
96,Beziehung - Wunsch,**VVV**,0,0
96,Spiegel - Fenster,**VVV**,0,0
96,Zeichen - Sache,**EEE**,1,1
96,Stimme - Tätigkeit,**VVV**,1,1
96,Truppe - Uhr,**VVV**,0,0
96,Seele - Presse,**VVV**,0,0
96,Kosten - Jahr,**VVV**,0,0
96,Kirche - Zimmer,**EEE**,0,0.5
96,Wasser - Brief,**EEE**,1,1
97,Stimme - Tätigkeit,**EEE**,0,0
97,Beziehung - Wunsch,**VVV**,1,0
97,Zukunft - Hilfe,**EEE**,1,1
97,Wasser - Brief,**VVV**,0,0
97,Liebe - Sprache,**VVV**,0,0
97,Kirche - Zimmer,**EEE**,1,0.5
97,Seele - Presse,**EEE**,1,1
97,Recht - Frage,**VVV**,0,0
97,Gegner - Musik,**EEE**,1,1
97,Kosten - Jahr,**VVV**,1,0
97,Arzt - Klasse,**VVV**,0,0
97,Himmel - Kraft,**EEE**,1,1
97,Gesicht - Verwaltung,**EEE**,0,0
97,Zeichen - Sache,**EEE**,0,0
97,Soldat - Bericht,**EEE**,0,0.5
97,Truppe - Uhr,**VVV**,1,1
97,Zeit - Ventil,**EEE**,0,0
97,Tochter - Dienst,**VVV**,0,0
97,Rahmen - Abend,**VVV**,0,0
97,Spiegel - Fenster,**VVV**,1,1
97,Höhe - Kapital,**VVV**,0,0
97,Partei - Herz,**EEE**,1,1
97,Haus - System,**EEE**,0,0
97,Staat - Regierung,**VVV**,0,0
98,Stimme - Tätigkeit,**EEE**,1,1
98,Seele - Presse,**EEE**,0,0
98,Truppe - Uhr,**VVV**,0,0
98,Staat - Regierung,**EEE**,1,1
98,Arzt - Klasse,**VVV**,1,0
98,Zeichen - Sache,**VVV**,0,0
98,Partei - Herz,**VVV**,0,0
98,Tochter - Dienst,**EEE**,1,0
98,Rahmen - Abend,**VVV**,1,0
98,Zukunft - Hilfe,**EEE**,1,1
98,Himmel - Kraft,**VVV**,0,0
98,Beziehung - Wunsch,**EEE**,1,1
98,Zeit - Ventil,**EEE**,1,1
98,Wasser - Brief,**EEE**,0,0
98,Liebe - Sprache,**EEE**,1,0
98,Soldat - Bericht,**VVV**,0,0
98,Höhe - Kapital,**VVV**,0,0
98,Recht - Frage,**VVV**,0,0
98,Gegner - Musik,**VVV**,1,0
98,Gesicht - Verwaltung,**VVV**,0,0
98,Kirche - Zimmer,**EEE**,0,0
98,Spiegel - Fenster,**VVV**,0,0
98,Kosten - Jahr,**EEE**,0,0
98,Haus - System,**EEE**,0,0
99,Soldat - Bericht,**EEE**,0,1
99,Haus - System,**VVV**,1,0
99,Beziehung - Wunsch,**EEE**,0,0
99,Arzt - Klasse,**EEE**,1,1
99,Spiegel - Fenster,**VVV**,0,0
99,Stimme - Tätigkeit,**VVV**,1,1
99,Kosten - Jahr,**VVV**,1,0
99,Zukunft - Hilfe,**VVV**,1,1
99,Höhe - Kapital,**EEE**,0,1
99,Tochter - Dienst,**EEE**,0,0
99,Rahmen - Abend,**EEE**,0,0
99,Staat - Regierung,**EEE**,0,0
99,Kirche - Zimmer,**EEE**,0,0
99,Recht - Frage,**VVV**,1,1
99,Himmel - Kraft,**VVV**,1,0
99,Zeit - Ventil,**VVV**,0,0
99,Zeichen - Sache,**EEE**,0,0
99,Wasser - Brief,**VVV**,1,0
99,Partei - Herz,**EEE**,0,0
99,Liebe - Sprache,**VVV**,0,0
99,Gesicht - Verwaltung,**EEE**,1,0
99,Truppe - Uhr,**VVV**,0,0
99,Seele - Presse,**EEE**,0,0
99,Gegner - Musik,**VVV**,0,0.5
100,Spiegel - Fenster,**VVV**,0,0
100,Arzt - Klasse,**VVV**,0,0
100,Stimme - Tätigkeit,**EEE**,0,0.5
100,Beziehung - Wunsch,**EEE**,0,0.5
100,Seele - Presse,**EEE**,1,0.5
100,Staat - Regierung,**VVV**,0,0
100,Recht - Frage,**VVV**,0,0
100,Kirche - Zimmer,**EEE**,0,0
100,Höhe - Kapital,**EEE**,0,0
100,Kosten - Jahr,**VVV**,0,0
100,Rahmen - Abend,**EEE**,0,0
100,Zeit - Ventil,**VVV**,0,0
100,Truppe - Uhr,**EEE**,0,0
100,Zukunft - Hilfe,**VVV**,0,0
100,Gegner - Musik,**VVV**,0,0
100,Gesicht - Verwaltung,**EEE**,1,1
100,Liebe - Sprache,**EEE**,0,0
100,Tochter - Dienst,**VVV**,0,0
100,Wasser - Brief,**VVV**,1,0
100,Haus - System,**EEE**,0,0
100,Partei - Herz,**VVV**,0,0
100,Himmel - Kraft,**VVV**,0,0
100,Zeichen - Sache,**EEE**,1,1
100,Soldat - Bericht,**EEE**,1,1
101,Stimme - Tätigkeit,**EEE**,1,0
101,Zeichen - Sache,**VVV**,0,0
101,Gegner - Musik,**VVV**,0,0
101,Himmel - Kraft,**EEE**,1,1
101,Haus - System,**VVV**,0,0
101,Höhe - Kapital,**VVV**,0,0
101,Zeit - Ventil,**EEE**,0,0
101,Gesicht - Verwaltung,**EEE**,1,1
101,Staat - Regierung,**EEE**,1,1
101,Beziehung - Wunsch,**VVV**,1,0
101,Zukunft - Hilfe,**EEE**,0,0
101,Truppe - Uhr,**EEE**,0,0
101,Seele - Presse,**EEE**,1,1
101,Rahmen - Abend,**VVV**,0,0
101,Kosten - Jahr,**EEE**,1,1
101,Soldat - Bericht,**VVV**,0,0
101,Tochter - Dienst,**EEE**,0,0
101,Liebe - Sprache,**VVV**,0,0
101,Spiegel - Fenster,**VVV**,0,0
101,Recht - Frage,**VVV**,0,0
101,Wasser - Brief,**EEE**,0,1
101,Partei - Herz,**VVV**,0,0
101,Arzt - Klasse,**EEE**,0,0
101,Kirche - Zimmer,**VVV**,0,0
102,Partei - Herz,**VVV**,0,0
102,Himmel - Kraft,**VVV**,0,0
102,Tochter - Dienst,**VVV**,1,0
102,Zeichen - Sache,**VVV**,1,0
102,Zukunft - Hilfe,**VVV**,0,0
102,Haus - System,**EEE**,1,0
102,Stimme - Tätigkeit,**EEE**,1,1
102,Liebe - Sprache,**VVV**,0,0
102,Beziehung - Wunsch,**EEE**,1,1
102,Seele - Presse,**VVV**,0,0
102,Spiegel - Fenster,**EEE**,0,0
102,Truppe - Uhr,**VVV**,0,0
102,Kosten - Jahr,**EEE**,0,0
102,Staat - Regierung,**EEE**,0,0
102,Wasser - Brief,**VVV**,0,0
102,Arzt - Klasse,**EEE**,0,0
102,Rahmen - Abend,**EEE**,0,0
102,Gesicht - Verwaltung,**VVV**,0,0
102,Gegner - Musik,**VVV**,0,0
102,Recht - Frage,**VVV**,0,0
102,Zeit - Ventil,**EEE**,0,1
102,Soldat - Bericht,**EEE**,0,0
102,Höhe - Kapital,**EEE**,0,0.5
102,Kirche - Zimmer,**EEE**,0,0
103,Wasser - Brief,**VVV**,0,0
103,Himmel - Kraft,**EEE**,1,1
103,Recht - Frage,**EEE**,0,0
103,Tochter - Dienst,**EEE**,0,0
103,Partei - Herz,**VVV**,0,0.5
103,Höhe - Kapital,**EEE**,1,1
103,Truppe - Uhr,**VVV**,0,0
103,Zeichen - Sache,**VVV**,0,0
103,Zukunft - Hilfe,**EEE**,0,0
103,Spiegel - Fenster,**EEE**,1,0
103,Soldat - Bericht,**VVV**,0,0.5
103,Stimme - Tätigkeit,**VVV**,0,0
103,Haus - System,**EEE**,0,0.5
103,Seele - Presse,**EEE**,1,1
103,Gesicht - Verwaltung,**EEE**,0,1
103,Kosten - Jahr,**EEE**,0,0
103,Arzt - Klasse,**VVV**,1,0
103,Beziehung - Wunsch,**VVV**,0,0
103,Staat - Regierung,**VVV**,1,0
103,Gegner - Musik,**EEE**,0,0
103,Rahmen - Abend,**VVV**,1,0.5
103,Liebe - Sprache,**VVV**,0,0
103,Zeit - Ventil,**VVV**,1,0
103,Kirche - Zimmer,**EEE**,1,1
104,Tochter - Dienst,**EEE**,0,0
104,Gegner - Musik,**EEE**,1,1
104,Kirche - Zimmer,**EEE**,1,1
104,Himmel - Kraft,**VVV**,0,0
104,Arzt - Klasse,**VVV**,1,1
104,Rahmen - Abend,**VVV**,0,0
104,Zeit - Ventil,**EEE**,0,0.5
104,Staat - Regierung,**VVV**,0,0
104,Spiegel - Fenster,**EEE**,1,1
104,Gesicht - Verwaltung,**VVV**,0,0
104,Höhe - Kapital,**VVV**,1,0
104,Seele - Presse,**VVV**,0,0
104,Kosten - Jahr,**EEE**,0,0.5
104,Wasser - Brief,**VVV**,0,0
104,Soldat - Bericht,**EEE**,0,0
104,Zeichen - Sache,**EEE**,0,0
104,Liebe - Sprache,**EEE**,1,0.5
104,Haus - System,**EEE**,0,0
104,Recht - Frage,**EEE**,1,0
104,Zukunft - Hilfe,**EEE**,1,1
104,Truppe - Uhr,**VVV**,1,0
104,Stimme - Tätigkeit,**VVV**,0,0
104,Beziehung - Wunsch,**VVV**,1,1
104,Partei - Herz,**VVV**,0,0
105,Höhe - Kapital,**VVV**,1,0
105,Staat - Regierung,**EEE**,1,1
105,Recht - Frage,**EEE**,1,1
105,Zukunft - Hilfe,**VVV**,0,0
105,Liebe - Sprache,**VVV**,0,0
105,Tochter - Dienst,**VVV**,0,0
105,Stimme - Tätigkeit,**VVV**,1,0
105,Wasser - Brief,**VVV**,1,1
105,Seele - Presse,**EEE**,1,1
105,Arzt - Klasse,**VVV**,0,0
105,Zeit - Ventil,**VVV**,0,0
105,Partei - Herz,**EEE**,1,1
105,Soldat - Bericht,**VVV**,0,0
105,Himmel - Kraft,**EEE**,0,0
105,Kirche - Zimmer,**EEE**,1,1
105,Gesicht - Verwaltung,**VVV**,0,0
105,Spiegel - Fenster,**VVV**,0,0
105,Rahmen - Abend,**EEE**,0,0
105,Kosten - Jahr,**EEE**,1,0
105,Gegner - Musik,**EEE**,1,1
105,Truppe - Uhr,**EEE**,0,0
105,Beziehung - Wunsch,**EEE**,0,0
105,Zeichen - Sache,**VVV**,0,0
105,Haus - System,**EEE**,1,1
106,Stimme - Tätigkeit,**EEE**,1,0
106,Partei - Herz,**VVV**,0,0
106,Wasser - Brief,**EEE**,1,1
