"encodingTASK","studyorder","studyrating","newSS","cond","testtria","studytria","stim1","stim2","newresp","response","whichblockfirst","cv","subject","cuefreq","targetfreq","bothfreq","acc","procedure","trial","duration","onset","list"
2,2,4,9,3,16,6,"atmosphere","polo",1,"polo",1,"LCV",55,"HF","LF","MF",1,"study",186,2750,1258750,6
2,1,6,9,3,7,7,"protein","recipe",1,"recipe",1,"LCV",55,"HF","LF","MF",1,"study",187,2750,1261500,6
2,1,3,9,3,5,8,"education","retina",2,"no",1,"LCV",55,"HF","LF","MF",0,"study",188,2750,1264250,6
2,2,4,9,3,1,9,"atom","saturn",2,"no",1,"LCV",55,"HF","LF","MF",0,"study",189,2750,1267000,6
2,1,1,9,3,17,10,"employee","sediment",2,"no",1,"LCV",55,"HF","LF","MF",0,"study",190,2750,1269750,6
2,1,1,9,3,2,11,"journal","immunity",2,"no",1,"LCV",55,"HF","LF","MF",0,"study",191,2750,1272500,6
2,2,5,9,3,8,12,"bird","tundra",1,"tundra",1,"LCV",55,"HF","LF","MF",1,"study",192,2750,1275250,6
2,1,6,9,3,3,13,"computer","intake",1,"intake",1,"LCV",55,"HF","LF","MF",1,"study",193,2750,1278000,6
2,2,7,9,3,4,14,"latin","soccer",1,"soccer",1,"LCV",55,"HF","LF","MF",1,"study",194,2750,1280750,6
2,1,4,9,3,13,15,"temperature","turbine",2,"no'",1,"LCV",55,"HF","LF","MF",0,"study",195,2750,1283500,6
2,2,1,9,3,9,16,"fig","sheriff",1,"sheriff",1,"LCV",55,"HF","LF","MF",1,"study",196,2750,1286250,6
2,2,1,9,3,10,17,"lion","pulley",1,"pulley",1,"LCV",55,"HF","LF","MF",1,"study",197,2750,1289000,6
2,2,1,9,3,14,18,"committee","torque",2,"no",1,"LCV",55,"HF","LF","MF",0,"study",198,62750,1291750,6
2,2,4,9,3,1,9,"atom",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",199,2750,1354500,6
2,1,1,9,3,2,11,"journal",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",200,2750,1357250,6
2,1,6,9,3,3,13,"computer",NA,1,"intake",1,"LCV",55,"HF","LF","MF",1,"test",201,2750,1360000,6
2,2,7,9,3,4,14,"latin",NA,1,"soccer",1,"LCV",55,"HF","LF","MF",1,"test",202,2750,1362750,6
2,1,3,9,3,5,8,"education",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",203,2750,1365500,6
2,2,3,9,3,6,3,"health",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",204,2750,1368250,6
2,1,6,9,3,7,7,"protein",NA,1,"recipe",1,"LCV",55,"HF","LF","MF",1,"test",205,2750,1371000,6
2,2,5,9,3,8,12,"bird",NA,1,"tundra",1,"LCV",55,"HF","LF","MF",1,"test",206,2750,1373750,6
2,2,1,9,3,9,16,"fig",NA,1,"sheriff",1,"LCV",55,"HF","LF","MF",1,"test",207,2750,1376500,6
2,2,1,9,3,10,17,"lion",NA,1,"pulley",1,"LCV",55,"HF","LF","MF",1,"test",208,2750,1379250,6
2,1,3,9,3,11,2,"emperor",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",209,2750,1382000,6
2,2,2,9,3,12,5,"entry",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",210,2750,1384750,6
2,1,4,9,3,13,15,"temperature",NA,2,"no'",1,"LCV",55,"HF","LF","MF",0,"test",211,2750,1387500,6
2,2,1,9,3,14,18,"committee",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",212,2750,1390250,6
2,1,4,9,3,15,1,"gravity",NA,1,"shoemaker",1,"LCV",55,"HF","LF","MF",1,"test",213,2750,1393000,6
2,2,4,9,3,16,6,"atmosphere",NA,1,"polo",1,"LCV",55,"HF","LF","MF",1,"test",214,2750,1395750,6
2,1,1,9,3,17,10,"employee",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",215,2750,1398500,6
2,1,3,9,3,18,4,"topic",NA,2,"no",1,"LCV",55,"HF","LF","MF",0,"test",216,92750,1401250,6
2,2,1,9,4,17,1,"priority","protection",2,"no",1,"HCV",55,"LF","HF","MF",0,"study",217,2750,1494000,7
2,2,2,9,4,12,2,"philosopher","evening",0,"night",1,"HCV",55,"LF","HF","MF",0,"study",218,2750,1496750,7
2,2,6,9,4,5,3,"pottery","nature",1,"nature",1,"HCV",55,"LF","HF","MF",1,"study",219,2750,1499500,7
2,2,1,9,4,13,4,"parlor","dirt",1,"dirt",1,"HCV",55,"LF","HF","MF",1,"study",220,2750,1502250,7
2,1,6,9,4,4,5,"pickup","morning",1,"morning",1,"HCV",55,"LF","HF","MF",1,"study",221,2750,1505000,7
2,1,6,9,4,11,6,"publication","quality",1,"quality",1,"HCV",55,"LF","HF","MF",1,"study",222,2750,1507750,7
2,2,4,9,4,6,7,"publicity","religion",1,"religion",1,"HCV",55,"LF","HF","MF",1,"study",223,2750,1510500,7
2,1,6,9,4,2,8,"persuasion","enemy",2,"no",1,"HCV",55,"LF","HF","MF",0,"study",224,2750,1513250,7
2,1,6,9,4,1,9,"obligation","decision",1,"decision",1,"HCV",55,"LF","HF","MF",1,"study",225,2750,1516000,7
2,1,2,9,4,7,10,"prayer","operation",2,"no",1,"HCV",55,"LF","HF","MF",0,"study",226,2750,1518750,7
2,2,2,9,4,15,11,"odor","defense",1,"defense",1,"HCV",55,"LF","HF","MF",1,"study",227,2750,1521500,7
2,1,2,9,4,8,12,"preservation","performance",2,"no",1,"HCV",55,"LF","HF","MF",0,"study",228,2750,1524250,7
2,1,1,9,4,9,13,"orchard","dinner",1,"dinner",1,"HCV",55,"LF","HF","MF",1,"study",229,2750,1527000,7
2,1,3,9,4,10,14,"realm","role",1,"role",1,"HCV",55,"LF","HF","MF",1,"study",230,2750,1529750,7
2,2,3,9,4,14,15,"rebellion","shirt",1,"shirt",1,"HCV",55,"LF","HF","MF",1,"study",231,2750,1532500,7
2,1,5,9,4,16,16,"relaxation","situation",1,"situation",1,"HCV",55,"LF","HF","MF",1,"study",232,2750,1535250,7
2,2,6,9,4,18,17,"restoration","song",2,"no",1,"HCV",55,"LF","HF","MF",0,"study",233,2750,1538000,7
2,2,6,9,4,3,18,"presentation","path",2,"no",1,"HCV",55,"LF","HF","MF",0,"study",234,62750,1540750,7
2,1,6,9,4,1,9,"obligation",NA,1,"decision",1,"HCV",55,"LF","HF","MF",1,"test",235,2750,1603500,7
2,1,6,9,4,2,8,"persuasion",NA,2,"no",1,"HCV",55,"LF","HF","MF",0,"test",236,2750,1606250,7
2,2,6,9,4,3,18,"presentation",NA,2,"no",1,"HCV",55,"LF","HF","MF",0,"test",237,2750,1609000,7
2,1,6,9,4,4,5,"pickup",NA,1,"morning",1,"HCV",55,"LF","HF","MF",1,"test",238,2750,1611750,7
2,2,6,9,4,5,3,"pottery",NA,1,"nature",1,"HCV",55,"LF","HF","MF",1,"test",239,2750,1614500,7
2,2,4,9,4,6,7,"publicity",NA,1,"religion",1,"HCV",55,"LF","HF","MF",1,"test",240,2750,1617250,7
2,1,2,9,4,7,10,"prayer",NA,2,"no",1,"HCV",55,"LF","HF","MF",0,"test",241,2750,1620000,7
2,1,2,9,4,8,12,"preservation",NA,2,"no",1,"HCV",55,"LF","HF","MF",0,"test",242,2750,1622750,7
2,1,1,9,4,9,13,"orchard",NA,1,"dinner",1,"HCV",55,"LF","HF","MF",1,"test",243,2750,1625500,7
2,1,3,9,4,10,14,"realm",NA,1,"role",1,"HCV",55,"LF","HF","MF",1,"test",244,2750,1628250,7
2,1,6,9,4,11,6,"publication",NA,1,"quality",1,"HCV",55,"LF","HF","MF",1,"test",245,2750,1631000,7
2,2,2,9,4,12,2,"philosopher",NA,0,"night",1,"HCV",55,"LF","HF","MF",0,"test",246,2750,1633750,7
2,2,1,9,4,13,4,"parlor",NA,1,"dirt",1,"HCV",55,"LF","HF","MF",1,"test",247,2750,1636500,7
2,2,3,9,4,14,15,"rebellion",NA,1,"shirt",1,"HCV",55,"LF","HF","MF",1,"test",248,2750,1639250,7
2,2,2,9,4,15,11,"odor",NA,1,"defense",1,"HCV",55,"LF","HF","MF",1,"test",249,2750,1642000,7
2,1,5,9,4,16,16,"relaxation",NA,1,"situation",1,"HCV",55,"LF","HF","MF",1,"test",250,2750,1644750,7
2,2,1,9,4,17,1,"priority",NA,2,"no",1,"HCV",55,"LF","HF","MF",0,"test",251,2750,1647500,7
2,2,6,9,4,18,17,"restoration",NA,2,"no",1,"HCV",55,"LF","HF","MF",0,"test",252,92750,1650250,7
2,2,1,9,4,14,1,"dinosaur","constitution",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",253,2750,1743000,8
2,1,2,9,4,5,2,"caesar","oxygen",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",254,2750,1745750,8
2,2,2,9,4,7,3,"tailor","theory",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",255,2750,1748500,8
2,2,2,9,4,8,4,"vector","tube",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",256,2750,1751250,8
2,1,6,9,4,3,5,"fermentation","alcohol",1,"alcohol",1,"LCV",55,"LF","HF","MF",1,"study",257,2750,1754000,8
2,1,1,9,4,1,6,"moose","ledger",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",258,2750,1756750,8
2,2,1,9,4,17,7,"pudding","electron",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",259,2750,1759500,8
2,2,4,9,4,18,8,"carnival","clay",1,"clay",1,"LCV",55,"LF","HF","MF",1,"study",260,2750,1762250,8
2,2,2,9,4,9,9,"alligator","solution",1,"solution",1,"LCV",55,"LF","HF","MF",1,"study",261,2750,1765000,8
2,1,5,9,4,2,10,"rehearsal","behavior",1,"behavior",1,"LCV",55,"LF","HF","MF",1,"study",262,2750,1767750,8
2,2,5,9,4,11,11,"pharaoh","equator",1,"equator",1,"LCV",55,"LF","HF","MF",1,"study",263,2750,1770500,8
2,2,2,9,4,16,12,"quotation","molecule",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",264,2750,1773250,8
2,2,2,9,4,6,13,"habitat","percent",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",265,2750,1776000,8
2,1,2,9,4,4,14,"matrix","marriage",1,"marriage",1,"LCV",55,"LF","HF","MF",1,"study",266,2750,1778750,8
2,1,7,9,4,10,15,"quantum","reaction",1,"reaction",1,"LCV",55,"LF","HF","MF",1,"study",267,2750,1781500,8
2,1,1,9,4,12,16,"eskimo","dad",1,"dad",1,"LCV",55,"LF","HF","MF",1,"study",268,2750,1784250,8
2,1,2,9,4,13,17,"urine","tissue",1,"tissue",1,"LCV",55,"LF","HF","MF",1,"study",269,2750,1787000,8
2,1,1,9,4,15,18,"abbot","radiation",2,"no",1,"LCV",55,"LF","HF","MF",0,"study",270,62750,1789750,8
2,1,1,9,4,1,6,"moose",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",271,2750,1852500,8
2,1,5,9,4,2,10,"rehearsal",NA,1,"behavior",1,"LCV",55,"LF","HF","MF",1,"test",272,2750,1855250,8
2,1,6,9,4,3,5,"fermentation",NA,1,"alcohol",1,"LCV",55,"LF","HF","MF",1,"test",273,2750,1858000,8
2,1,2,9,4,4,14,"matrix",NA,1,"marriage",1,"LCV",55,"LF","HF","MF",1,"test",274,2750,1860750,8
2,1,2,9,4,5,2,"caesar",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",275,2750,1863500,8
2,2,2,9,4,6,13,"habitat",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",276,2750,1866250,8
2,2,2,9,4,7,3,"tailor",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",277,2750,1869000,8
2,2,2,9,4,8,4,"vector",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",278,2750,1871750,8
2,2,2,9,4,9,9,"alligator",NA,1,"solution",1,"LCV",55,"LF","HF","MF",1,"test",279,2750,1874500,8
2,1,7,9,4,10,15,"quantum",NA,1,"reaction",1,"LCV",55,"LF","HF","MF",1,"test",280,2750,1877250,8
2,2,5,9,4,11,11,"pharaoh",NA,1,"equator",1,"LCV",55,"LF","HF","MF",1,"test",281,2750,1880000,8
2,1,1,9,4,12,16,"eskimo",NA,1,"dad",1,"LCV",55,"LF","HF","MF",1,"test",282,2750,1882750,8
2,1,2,9,4,13,17,"urine",NA,1,"tissue",1,"LCV",55,"LF","HF","MF",1,"test",283,2750,1885500,8
2,2,1,9,4,14,1,"dinosaur",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",284,2750,1888250,8
2,1,1,9,4,15,18,"abbot",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",285,2750,1891000,8
2,2,2,9,4,16,12,"quotation",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",286,2750,1893750,8
2,2,1,9,4,17,7,"pudding",NA,2,"no",1,"LCV",55,"LF","HF","MF",0,"test",287,2750,1896500,8
2,2,4,9,4,18,8,"carnival",NA,1,"clay",1,"LCV",55,"LF","HF","MF",1,"test",288,92750,1899250,8
2,2,2,98,1,10,1,"emotion","parlor",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",1,2750,0,1
2,2,7,98,1,17,2,"restoration","conjunction",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",2,2750,2750,1
2,1,7,98,1,3,3,"attorney","attachment",1,"attachment",0,"HCV",56,"LF","LF","LF",1,"study",3,2750,5500,1
2,1,6,98,1,9,4,"construct","agony",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",4,2750,8250,1
2,1,2,98,1,12,5,"summit","apron",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",5,2750,11000,1
2,2,4,98,1,2,6,"orchard","odor",1,"odor",0,"HCV",56,"LF","LF","LF",1,"study",6,2750,13750,1
2,2,3,98,1,18,7,"rebellion","abdomen",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",7,2750,16500,1
2,1,8,98,1,1,8,"dealer","relaxation",1,"relaxation",0,"HCV",56,"LF","LF","LF",1,"study",8,2750,19250,1
2,1,5,98,1,11,9,"disposal","flexibility",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",9,2750,22000,1
2,2,3,98,1,4,10,"surgeon","driveway",1,"driveway",0,"HCV",56,"LF","LF","LF",1,"study",10,2750,24750,1
2,1,3,98,1,5,11,"illusion","invitation",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",11,2750,27500,1
2,1,8,98,1,8,12,"conspiracy","realm",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",12,2750,30250,1
2,2,8,98,1,13,13,"diagnosis","tragedy",0,"death",0,"HCV",56,"LF","LF","LF",0,"study",13,2750,33000,1
2,1,4,98,1,14,14,"navigation","gym",2,"no",0,"HCV",56,"LF","LF","LF",0,"study",14,2750,35750,1
2,2,8,98,1,6,15,"chaos","manipulation",1,"manipulation",0,"HCV",56,"LF","LF","LF",1,"study",15,2750,38500,1
2,2,3,98,1,15,16,"disability","obligation",1,"obligation",0,"HCV",56,"LF","LF","LF",1,"study",16,2750,41250,1
2,2,6,98,1,7,17,"faculty","corridor",1,"corridor",0,"HCV",56,"LF","LF","LF",1,"study",17,2750,44000,1
2,1,3,98,1,16,18,"inquiry","underside",1,"underside",0,"HCV",56,"LF","LF","LF",1,"study",18,62750,46750,1
2,1,8,98,1,1,8,"dealer",NA,1,"relaxation",0,"HCV",56,"LF","LF","LF",1,"test",19,2750,109500,1
2,2,4,98,1,2,6,"orchard",NA,1,"odor",0,"HCV",56,"LF","LF","LF",1,"test",20,2750,112250,1
2,1,7,98,1,3,3,"attorney",NA,1,"attachment",0,"HCV",56,"LF","LF","LF",1,"test",21,2750,115000,1
2,2,3,98,1,4,10,"surgeon",NA,1,"driveway",0,"HCV",56,"LF","LF","LF",1,"test",22,2750,117750,1
2,1,3,98,1,5,11,"illusion",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",23,2750,120500,1
2,2,8,98,1,6,15,"chaos",NA,1,"manipulation",0,"HCV",56,"LF","LF","LF",1,"test",24,2750,123250,1
2,2,6,98,1,7,17,"faculty",NA,1,"corridor",0,"HCV",56,"LF","LF","LF",1,"test",25,2750,126000,1
2,1,8,98,1,8,12,"conspiracy",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",26,2750,128750,1
2,1,6,98,1,9,4,"construct",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",27,2750,131500,1
2,2,2,98,1,10,1,"emotion",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",28,2750,134250,1
2,1,5,98,1,11,9,"disposal",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",29,2750,137000,1
2,1,2,98,1,12,5,"summit",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",30,2750,139750,1
2,2,8,98,1,13,13,"diagnosis",NA,0,"death",0,"HCV",56,"LF","LF","LF",0,"test",31,2750,142500,1
2,1,4,98,1,14,14,"navigation",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",32,2750,145250,1
2,2,3,98,1,15,16,"disability",NA,1,"obligation",0,"HCV",56,"LF","LF","LF",1,"test",33,2750,148000,1
2,1,3,98,1,16,18,"inquiry",NA,1,"underside",0,"HCV",56,"LF","LF","LF",1,"test",34,2750,150750,1
2,2,7,98,1,17,2,"restoration",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",35,2750,153500,1
2,2,3,98,1,18,7,"rebellion",NA,2,"no",0,"HCV",56,"LF","LF","LF",0,"test",36,92750,156250,1
2,2,3,98,1,7,1,"pulley","pudding",2,"no",0,"LCV",56,"LF","LF","LF",0,"study",37,2750,249000,2
2,2,7,98,1,5,2,"tundra","tubing",1,"tubing",0,"LCV",56,"LF","LF","LF",1,"study",38,2750,251750,2
2,1,2,98,1,12,3,"urine","turbine",1,"turbine",0,"LCV",56,"LF","LF","LF",1,"study",39,2750,254500,2
2,1,7,98,1,10,4,"nicotine","mucus",1,"mucus",0,"LCV",56,"LF","LF","LF",1,"study",40,2750,257250,2
2,1,2,98,1,9,5,"torque","tailor",2,"no",0,"LCV",56,"LF","LF","LF",0,"study",41,2750,260000,2
2,1,7,98,1,13,6,"rehearsal","recipe",1,"recipe",0,"LCV",56,"LF","LF","LF",1,"study",42,2750,262750,2
2,2,7,98,1,8,7,"soccer","shoemaker",1,"shoemaker",0,"LCV",56,"LF","LF","LF",1,"study",43,2750,265500,2
2,2,2,98,1,2,8,"saturn","retina",1,"retina",0,"LCV",56,"LF","LF","LF",1,"study",44,2750,268250,2
2,2,3,98,1,11,9,"vector","valence",0,"valliant",0,"LCV",56,"LF","LF","LF",0,"study",45,2750,271000,2
2,2,6,98,1,17,10,"moth","moose",1,"moose",0,"LCV",56,"LF","LF","LF",1,"study",46,2750,273750,2
2,1,2,98,1,14,11,"quantum","puppet",0,"mechanics",0,"LCV",56,"LF","LF","LF",0,"study",47,2750,276500,2
2,2,2,98,1,15,12,"radiator","quotation",2,"no",0,"LCV",56,"LF","LF","LF",0,"study",48,2750,279250,2
2,1,2,98,1,16,13,"proton","prism",2,"no",0,"LCV",56,"LF","LF","LF",0,"study",49,2750,282000,2
2,1,5,98,1,18,14,"sheriff","sediment",2,"no",0,"LCV",56,"LF","LF","LF",0,"study",50,2750,284750,2
2,2,4,98,1,1,15,"penicillin","oxidation",2,"no",0,"LCV",56,"LF","LF","LF",0,"study",51,2750,287500,2
2,1,3,98,1,3,16,"mole","memorandum",1,"memorandom",0,"LCV",56,"LF","LF","LF",1,"study",52,2750,290250,2
2,1,4,98,1,6,17,"plasma","pharaoh",2,"no",0,"LCV",56,"LF","LF","LF",0,"study",53,2750,293000,2
2,2,3,98,1,4,18,"popcorn","polo",0,"penicillin",0,"LCV",56,"LF","LF","LF",0,"study",54,62750,295750,2
2,2,4,98,1,1,15,"penicillin",NA,2,"no",0,"LCV",56,"LF","LF","LF",0,"test",55,2750,358500,2
2,2,2,98,1,2,8,"saturn",NA,1,"retina",0,"LCV",56,"LF","LF","LF",1,"test",56,2750,361250,2
2,1,3,98,1,3,16,"mole",NA,1,"memorandom",0,"LCV",56,"LF","LF","LF",1,"test",57,2750,364000,2
2,2,3,98,1,4,18,"popcorn",NA,0,"penicillin",0,"LCV",56,"LF","LF","LF",0,"test",58,2750,366750,2
2,2,7,98,1,5,2,"tundra",NA,1,"tubing",0,"LCV",56,"LF","LF","LF",1,"test",59,2750,369500,2
2,1,4,98,1,6,17,"plasma",NA,2,"no",0,"LCV",56,"LF","LF","LF",0,"test",60,2750,372250,2
2,2,3,98,1,7,1,"pulley",NA,2,"no",0,"LCV",56,"LF","LF","LF",0,"test",61,2750,375000,2
2,2,7,98,1,8,7,"soccer",NA,1,"shoemaker",0,"LCV",56,"LF","LF","LF",1,"test",62,2750,377750,2
2,1,2,98,1,9,5,"torque",NA,2,"no",0,"LCV",56,"LF","LF","LF",0,"test",63,2750,380500,2
2,1,7,98,1,10,4,"nicotine",NA,1,"mucus",0,"LCV",56,"LF","LF","LF",1,"test",64,2750,383250,2
2,2,3,98,1,11,9,"vector",NA,0,"valliant",0,"LCV",56,"LF","LF","LF",0,"test",65,2750,386000,2
2,1,2,98,1,12,3,"urine",NA,1,"turbine",0,"LCV",56,"LF","LF","LF",1,"test",66,2750,388750,2
2,1,7,98,1,13,6,"rehearsal",NA,1,"recipe",0,"LCV",56,"LF","LF","LF",1,"test",67,2750,391500,2
2,1,2,98,1,14,11,"quantum",NA,0,"mechanics",0,"LCV",56,"LF","LF","LF",0,"test",68,2750,394250,2
2,2,2,98,1,15,12,"radiator",NA,2,"no",0,"LCV",56,"LF","LF","LF",0,"test",69,2750,397000,2
2,1,2,98,1,16,13,"proton",NA,2,"no",0,"LCV",56,"LF","LF","LF",0,"test",70,2750,399750,2
2,2,6,98,1,17,10,"moth",NA,1,"moose",0,"LCV",56,"LF","LF","LF",1,"test",71,2750,402500,2
2,1,5,98,1,18,14,"sheriff",NA,2,"no",0,"LCV",56,"LF","LF","LF",0,"test",72,92750,405250,2
2,1,8,98,2,18,1,"importance","truth",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",73,2750,498000,3
2,2,4,98,2,1,2,"generation","area",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",74,2750,500750,3
2,1,4,98,2,7,3,"condition","variety",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",75,2750,503500,3
2,2,3,98,2,3,4,"dinner","century",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",76,2750,506250,3
2,1,2,98,2,14,5,"month","majority",1,"majority",0,"HCV",56,"HF","HF","HF",1,"study",77,2750,509000,3
2,2,7,98,2,4,6,"appearance","moment",1,"moment",0,"HCV",56,"HF","HF","HF",1,"study",78,2750,511750,3
2,1,6,98,2,5,7,"attitude","danger",0,"authority",0,"HCV",56,"HF","HF","HF",0,"study",79,2750,514500,3
2,2,2,98,2,10,8,"hall","action",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",80,2750,517250,3
2,2,2,98,2,9,9,"breath","transportation",0,"condition",0,"HCV",56,"HF","HF","HF",0,"study",81,2750,520000,3
2,1,2,98,2,11,10,"evening","daughter",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",82,2750,522750,3
2,1,1,98,2,2,11,"wealth","today",1,"today",0,"HCV",56,"HF","HF","HF",1,"study",83,2750,525500,3
2,1,5,98,2,6,12,"song","operation",0,"attitude",0,"HCV",56,"HF","HF","HF",0,"study",84,2750,528250,3
2,2,3,98,2,12,13,"idea","territory",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",85,2750,531000,3
2,1,7,98,2,16,14,"activity","mile",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",86,2750,533750,3
2,2,3,98,2,15,15,"manner","addition",2,"no",0,"HCV",56,"HF","HF","HF",0,"study",87,2750,536500,3
2,2,1,98,2,13,16,"loss","location",1,"location",0,"HCV",56,"HF","HF","HF",1,"study",88,2750,539250,3
2,1,8,98,2,17,17,"authority","expression",0,"attitude",0,"HCV",56,"HF","HF","HF",0,"study",89,2750,542000,3
2,2,5,98,2,8,18,"justice","length",1,"length",0,"HCV",56,"HF","HF","HF",1,"study",90,62750,544750,3
2,2,4,98,2,1,2,"generation",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",91,2750,607500,3
2,1,1,98,2,2,11,"wealth",NA,1,"today",0,"HCV",56,"HF","HF","HF",1,"test",92,2750,610250,3
2,2,3,98,2,3,4,"dinner",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",93,2750,613000,3
2,2,7,98,2,4,6,"appearance",NA,1,"moment",0,"HCV",56,"HF","HF","HF",1,"test",94,2750,615750,3
2,1,6,98,2,5,7,"attitude",NA,0,"authority",0,"HCV",56,"HF","HF","HF",0,"test",95,2750,618500,3
2,1,5,98,2,6,12,"song",NA,0,"attitude",0,"HCV",56,"HF","HF","HF",0,"test",96,2750,621250,3
2,1,4,98,2,7,3,"condition",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",97,2750,624000,3
2,2,5,98,2,8,18,"justice",NA,1,"length",0,"HCV",56,"HF","HF","HF",1,"test",98,2750,626750,3
2,2,2,98,2,9,9,"breath",NA,0,"condition",0,"HCV",56,"HF","HF","HF",0,"test",99,2750,629500,3
2,2,2,98,2,10,8,"hall",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",100,2750,632250,3
2,1,2,98,2,11,10,"evening",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",101,2750,635000,3
2,2,3,98,2,12,13,"idea",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",102,2750,637750,3
2,2,1,98,2,13,16,"loss",NA,1,"location",0,"HCV",56,"HF","HF","HF",1,"test",103,2750,640500,3
2,1,2,98,2,14,5,"month",NA,1,"majority",0,"HCV",56,"HF","HF","HF",1,"test",104,2750,643250,3
2,2,3,98,2,15,15,"manner",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",105,2750,646000,3
2,1,7,98,2,16,14,"activity",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",106,2750,648750,3
2,1,8,98,2,17,17,"authority",NA,0,"attitude",0,"HCV",56,"HF","HF","HF",0,"test",107,2750,651500,3
2,1,8,98,2,18,1,"importance",NA,2,"no",0,"HCV",56,"HF","HF","HF",0,"test",108,92750,654250,3
2,1,3,98,2,6,1,"tube","topic",2,"no",0,"LCV",56,"HF","HF","HF",0,"study",109,2750,747000,4
2,2,3,98,2,2,2,"wool","verb",2,"no",0,"LCV",56,"HF","HF","HF",0,"study",110,2750,749750,4
2,2,3,98,2,15,3,"computer","committee",2,"no",0,"LCV",56,"HF","HF","HF",0,"study",111,2750,752500,4
2,2,1,98,2,18,4,"dad","customer",0,"consumer",0,"LCV",56,"HF","HF","HF",0,"study",112,2750,755250,4
2,2,3,98,2,17,5,"tissue","theory",2,"no",0,"LCV",56,"HF","HF","HF",0,"study",113,2750,758000,4
2,1,5,98,2,10,6,"electricity","education",2,"no",0,"LCV",56,"HF","HF","HF",0,"study",114,2750,760750,4
2,1,3,98,2,4,7,"column","colony",1,"colony",0,"LCV",56,"HF","HF","HF",1,"study",115,2750,763500,4
2,1,8,98,2,1,8,"reaction","radiation",2,"no",0,"LCV",56,"HF","HF","HF",0,"study",116,2750,766250,4
2,2,5,98,2,3,9,"slavery","river",1,"river",0,"LCV",56,"HF","HF","HF",1,"study",117,2750,769000,4
2,1,8,98,2,7,10,"constitution","congress",1,"congress",0,"LCV",56,"HF","HF","HF",1,"study",118,2750,771750,4
2,2,8,98,2,5,11,"element","electron",1,"electron",0,"LCV",56,"HF","HF","HF",1,"study",119,2750,774500,4
