,subject,condition,procedure,trial,stim1,stim2,freq1,freq2,rt,freq,freq_prioritem1,freq_prioritem2,freq_prioritem3,studied,resp,resp.string,resp_type,resp.type.rescore,acc,fa,count,trianumber,list,onset,testtype,freq1_cat,freq2_cat,freq_cat,freq_prioritem1_cat,freq_prioritem2_cat,freq_prioritem3_cat,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,acc_pred
28,10,cued recall,test,29,reality,nan,3.22481427556818,,0.77,,3.02229342450356,3.57308840605842,3.1855218309859197,1,0.0,6,fa,miss,0.0,1.0,20.0,9,context2,123.141,cued recall,"(3.19,3.27]",nan,nan,"(3,3.05]","(3.43,4.37]","(3.15,3.22]",context2.reality.nan.,0.7384568088183985,0.33993294680388497,0.0,1.0,0.9926296085506446,True,context2.reality.electrical.,False,1.0,0.5975494844832672,0.0,0.0,2.7431615387982293,0.9056596910776329,0.2916564319715188
29,10,cued recall,test,30,appointed,nan,2.4399220994475095,,2.31,,3.5734678595890403,3.1849140252976205,3.35979297706798,1,0.0,4,fa,miss,0.0,1.0,20.0,10,context2,125.45100000000001,cued recall,"(2.38,2.49]",nan,nan,"(3.43,4.37]","(3.15,3.22]","(3.3,3.43]",context2.appointed.nan.,0.8120715930259703,0.33771065428071273,0.0,1.0,0.9861311964714552,True,context2.appointed.proud.,False,1.0,0.5245830281616193,0.0,0.0,3.0,1.0107980272198314,0.3716851210718748
30,10,cued recall,test,31,marriage,nan,3.55615435827042,,2.09,,2.88244009487666,3.0228668057211,2.74106308449549,1,0.0,2,fa,miss,0.0,1.0,20.0,11,context2,127.54100000000001,cued recall,"(3.48,3.64]",nan,nan,"(2.86,2.91]","(3,3.05]","(2.72,2.77]",context2.marriage.nan.,0.6924519053791793,0.29642831680679954,0.0,1.0,0.9866375487748287,True,context2.marriage.italian.,False,1.0,0.610024529192535,0.0,0.0,3.0,0.8895268974840365,0.24611599195970274
31,10,cued recall,test,32,instrument,nan,2.61717339414671,,1.65,,2.74077447526237,2.83837706993569,3.0229199792099797,1,0.0,3,fa,miss,0.0,1.0,20.0,12,context2,129.191,cued recall,"(2.57,2.66]",nan,nan,"(2.72,2.77]","(2.81,2.86]","(3,3.05]",context2.instrument.nan.,0.780100458896255,0.32696712051486676,0.0,1.0,0.9890756530257915,True,context2.instrument.tea.,False,1.0,0.54985494981833,0.0,0.0,3.0,0.9723905066000438,0.33598588855095546
32,10,cued recall,test,33,civilization,nan,2.61717339414671,,1.43,,2.9742416542750902,2.36158167150109,2.47759461998292,1,0.0,8,fa,miss,0.0,1.0,20.0,13,context2,130.621,cued recall,"(2.57,2.66]",nan,nan,"(2.95,3]","(2.29,2.43]","(2.43,2.52]",context2.civilization.nan.,0.7720491976558429,0.32376729134902743,0.0,1.0,0.990828910239314,True,context2.civilization.tight.,False,1.0,0.5482423695896539,0.0,0.0,3.0,0.9747531584670679,0.32720956137557433
33,10,cued recall,test,34,lovely,nan,3.87229555401181,,1.22,,3.35865453032544,,,1,1.0,nan,miss,miss,0.0,0.0,20.0,14,context2,131.841,cued recall,"(3.64,4.78]",nan,nan,"(3.3,3.43]",nan,nan,context2.lovely.nan.,0.7168418986593048,0.332718301719152,0.0,1.0,0.9923236952645402,True,context2.lovely.shared.,False,1.0,0.59962115013962,0.0,0.0,3.0,0.9029349988185734,0.2697764978997179
34,10,cued recall,test,35,relationships,nan,2.7735580223880603,,2.52,,3.02229342450356,2.7414397576231404,2.83800180774139,1,0.0,4,fa,miss,0.0,1.0,20.0,15,context2,134.36100000000002,cued recall,"(2.74,2.8]",nan,nan,"(3,3.05]","(2.72,2.77]","(2.81,2.86]",context2.relationships.nan.,0.7563746092272016,0.3280071877033662,0.0,1.0,0.9878118688971846,True,context2.relationships.explanation.,False,1.0,0.5671588200982416,0.0,0.0,3.0,0.9473515108397443,0.3103981052345148
35,10,cued recall,test,36,fertile,nan,1.77155737988247,,1.66,,2.78933779023219,2.47857994350283,2.9280392903225803,1,0.0,7,fa,miss,0.0,1.0,20.0,16,context2,136.02100000000002,cued recall,"[0.602,2]",nan,nan,"(2.77,2.81]","(2.43,2.52]","(2.91,2.95]",context2.fertile.nan.,0.7637322299572825,0.24364334116047495,0.0,1.0,0.9903719082667024,True,context2.fertile.apple.,False,1.0,0.48842659133079963,0.0,0.0,3.0,1.069259386113256,0.3182428832308739
36,10,cued recall,test,37,image,nan,3.08399218585005,,1.33,,3.1241846139500202,3.3595495170015495,2.8828744906621404,1,0.0,5,fa,miss,0.0,1.0,20.0,17,context2,137.351,cued recall,"(3.04,3.11]",nan,nan,"(3.1,3.15]","(3.3,3.43]","(2.86,2.91]",context2.image.nan.,0.7515311515976276,0.3489931149686498,0.0,1.0,0.9923218552079166,True,context2.image.degrees.,False,1.0,0.5958499908267648,0.0,0.0,3.0,0.9079107867941147,0.30528034527565606
37,10,cued recall,test,38,resistance,nan,2.61717339414671,,1.43,,2.47747079207921,2.9284408798714305,3.0229199792099797,1,0.0,3,fa,miss,0.0,1.0,20.0,18,context2,138.781,cued recall,"(2.57,2.66]",nan,nan,"(2.43,2.52]","(2.91,2.95]","(3,3.05]",context2.resistance.nan.,0.7393919494621504,0.300142516075234,0.0,1.0,0.9925074582464086,True,context2.resistance.boots.,False,1.0,0.5432780373868709,0.0,0.0,3.0,0.9821316482908057,0.2926214116324666
38,10,cued recall,test,39,establish,nan,2.53358881691101,,1.66,,3.02229342450356,2.9751742729740203,2.36051226887519,1,0.0,8,fa,miss,0.0,1.0,20.0,19,context2,140.441,cued recall,"(2.49,2.57]",nan,nan,"(3,3.05]","(2.95,3]","(2.28,2.43]",context2.establish.nan.,0.7590147117180566,0.30189598273040846,0.0,1.0,0.9918964056765943,True,context2.establish.focus.,False,1.0,0.5326534940699486,0.0,0.0,3.0,0.9982389484839298,0.3132033484978959
39,10,cued recall,test,40,assembly,nan,2.4399220994475095,,2.85,,2.92781050168476,3.0228668057211,3.5739743565117204,1,0.0,9,fa,miss,0.0,1.0,20.0,20,context2,143.291,cued recall,"(2.38,2.49]",nan,nan,"(2.91,2.95]","(3,3.05]","(3.43,4.37]",context2.assembly.nan.,0.7738485442145384,0.30574382084821894,0.0,1.0,0.9880887280833043,True,context2.assembly.published.,False,1.0,0.5159249297380405,0.0,0.0,3.0,1.0243898269584695,0.3291628946361034
21,10,free recall,test,22,stages,bare,2.10887648102164,2.61545895072669,2.0,,3.12373257377662,,,1,,nan,nan,nan,0.0,,,2,context3,87.001,free_recall,"(2,2.22]","(2.57,2.66]",nan,"(3.1,3.15]",nan,nan,context3.stages.bare.,0.40561770187987467,0.35882299413253854,0.5129416046939692,1.0,0.9378406661218591,False,context3.stages.bare.,True,1.0,0.5191478179142734,1.0,0.559544340807294,3.0,0.9629426899224063,0.06075218117656423
22,10,free recall,test,23,seriously,accounts,3.5542094941349,2.70511772901428,2.0,,2.36194675136116,3.12429908382066,,1,,nan,nan,nan,0.0,,,3,context3,89.001,free_recall,"(3.48,3.64]","(2.66,2.74]",nan,"(2.29,2.43]","(3.1,3.15]",nan,context3.seriously.accounts.,0.39351710511241655,0.3481546382389355,0.5214762894088516,1.0,0.9651797885379202,False,context3.seriously.accounts.,True,1.0,0.6150832675816942,1.0,0.5702845634766553,3.0,0.8185321045621995,0.05650095281560424
23,10,free recall,test,24,complicated,covers,3.1457469842357795,2.70511772901428,2.0,,3.12373257377662,2.36269445082281,3.1248176506765097,1,,nan,nan,nan,0.0,,,4,context3,91.001,free_recall,"(3.11,3.19]","(2.66,2.74]",nan,"(3.1,3.15]","(2.29,2.43]","(3.1,3.15]",context3.complicated.covers.,0.37974046883787627,0.3356724437853391,0.5314620449717288,1.0,0.9749136539872709,False,context3.complicated.covers.,True,1.0,0.6068124633462026,1.0,0.5650509767102482,3.0,0.8466490752437986,0.05195013776229493
24,10,free recall,test,25,shirt,pole,3.32689819689867,2.8358610591900293,2.0,,2.92826643835616,3.12429908382066,2.3621102595296,1,,nan,nan,nan,0.0,,,5,context3,93.001,free_recall,"(3.27,3.38]","(2.8,2.87]",nan,"(2.91,2.95]","(3.1,3.15]","(2.28,2.43]",context3.shirt.pole.,0.39988090585296165,0.35700043960499844,0.5143996483160013,1.0,0.9794914269690991,False,context3.shirt.pole.,True,1.0,0.614051616795013,1.0,0.5788829159156581,3.0,0.8000011911043505,0.058706517780015254
25,10,free recall,test,26,riding,hydrogen,3.2232654588554,2.10619787592717,2.0,,3.0711827361563504,2.92898085621971,3.1248176506765097,1,,nan,nan,nan,0.0,,,6,context3,95.001,free_recall,"(3.19,3.27]","(2,2.21]",nan,"(3.05,3.1]","(2.91,2.95]","(3.1,3.15]",context3.riding.hydrogen.,0.32547444509040846,0.2836939795035334,0.5730448163971733,1.0,0.9821219359025054,False,context3.riding.hydrogen.,True,1.0,0.6100666388996416,1.0,0.517107402992421,3.0,0.9603674794191384,0.03678632723801194
26,10,free recall,test,27,functions,characters,2.3131212099894505,2.70511772901428,2.0,,2.6884133749527095,3.0715755499807,2.9283775986423395,1,,nan,nan,nan,0.0,,,7,context3,97.001,free_recall,"(2.22,2.38]","(2.66,2.74]",nan,"(2.66,2.72]","(3.05,3.1]","(2.91,2.95]",context3.functions.characters.,0.28648697397797174,0.2457323773898911,0.6034140980880871,1.0,0.9838483612202227,False,context3.functions.characters.,True,1.0,0.528817733544558,1.0,0.5658484649079659,3.0,1.037495965238688,0.02829976917334637
27,10,free recall,test,28,slaves,advantages,2.6162920415224904,2.10619787592717,2.0,,2.4777333748665,2.68900882821841,3.0716930171009795,1,,nan,nan,nan,0.0,,,8,context3,99.001,free_recall,"(2.57,2.66]","(2,2.21]",nan,"(2.43,2.52]","(2.66,2.72]","(3.05,3.1]",context3.slaves.advantages.,0.25750033153692947,0.2177074376396227,0.6258340498883019,1.0,0.9850854030356618,False,context3.slaves.advantages.,True,1.0,0.5583612229802539,1.0,0.5185692079488143,3.0,1.0917960713092125,0.023104766646606684
28,10,free recall,test,29,russian,distant,3.1457469842357795,2.61545895072669,2.0,,2.36194675136116,2.47810205041384,2.6885455268817204,1,,nan,nan,nan,0.0,,,9,context3,101.001,free_recall,"(3.11,3.19]","(2.57,2.66]",nan,"(2.29,2.43]","(2.43,2.52]","(2.66,2.72]",context3.russian.distant.,0.37417442439907983,0.3352868037737734,0.5317705569809813,1.0,0.9860268938673902,False,context3.russian.distant.,True,1.0,0.6085348458440542,1.0,0.5610836743283458,3.0,0.8501685680466788,0.05019621956393895
29,10,free recall,test,30,sets,listed,2.89854352861035,2.43741827622015,2.0,,2.92826643835616,2.36269445082281,2.47766259435836,1,,nan,nan,nan,0.0,,,10,context3,103.001,free_recall,"(2.87,2.93]","(2.38,2.49]",nan,"(2.91,2.95]","(2.29,2.43]","(2.43,2.52]",context3.sets.listed.,0.3284369669657333,0.2904043954419019,0.5676764836464785,1.0,0.9867753153964227,False,context3.sets.listed.,True,1.0,0.5864507873256904,1.0,0.5418244954011913,3.0,0.9471227902856449,0.03750839742571127
30,10,free recall,test,31,customs,mentioned,2.53425621908127,3.22816823692414,2.0,,2.6884133749527095,2.92898085621971,2.3621102595296,1,,nan,nan,nan,0.0,,,11,context3,105.001,free_recall,"(2.49,2.57]","(3.19,3.27]",nan,"(2.66,2.72]","(2.91,2.95]","(2.28,2.43]",context3.customs.mentioned.,0.3586269252151396,0.3214042789732954,0.5428765768213637,1.0,0.987390076784979,False,context3.customs.mentioned.,True,1.0,0.5476085895710365,1.0,0.6092267758662151,3.0,0.8808899041017169,0.045546231089033135
31,10,free recall,test,32,scene,spite,3.5542094941349,2.61545895072669,2.0,,2.8366857487922696,2.68900882821841,2.9283775986423395,1,,nan,nan,nan,0.0,,,12,context3,107.001,free_recall,"(3.48,3.64]","(2.57,2.66]",nan,"(2.81,2.86]","(2.66,2.72]","(2.91,2.95]",context3.scene.spite.,0.3720955854047229,0.33564201370838853,0.5314863890332892,1.0,0.9879080957273623,False,context3.scene.spite.,True,1.0,0.6152203451557271,1.0,0.5553823460127134,3.0,0.8495853254276522,0.04955339057297569
32,10,free recall,test,33,favorite,habit,3.5542094941349,2.8358610591900293,2.0,,3.0711827361563504,2.8377049089469506,2.6885455268817204,1,,nan,nan,nan,0.0,,,13,context3,109.001,free_recall,"(3.48,3.64]","(2.8,2.87]",nan,"(3.05,3.1]","(2.81,2.86]","(2.66,2.72]",context3.favorite.habit.,0.39454470684134085,0.35882299413253854,0.5129416046939692,1.0,0.9883535790857609,False,context3.favorite.habit.,True,1.0,0.6149579604862465,1.0,0.585123205341012,3.0,0.7886192805164811,0.05685261104687135
33,10,free recall,test,34,shining,definite,2.7079319496427403,2.53235681896256,2.0,,3.1839559389756604,3.0715755499807,2.8370456875,1,,nan,nan,nan,0.0,,,14,context3,111.001,free_recall,"(2.66,2.74]","(2.49,2.57]",nan,"(3.15,3.22]","(3.05,3.1]","(2.81,2.86]",context3.shining.definite.,0.3156728908632731,0.28064895301664317,0.5754808375866854,1.0,0.9887430909615893,False,context3.shining.definite.,True,1.0,0.567261787299902,1.0,0.5460337890277387,3.0,0.9763494589355136,0.03447796856993449
34,10,free recall,test,35,seas,lonely,2.3131212099894505,3.32968056822168,2.0,,2.62973168883962,3.18456338734568,3.0716930171009795,1,,nan,nan,nan,0.0,,,15,context3,113.001,free_recall,"(2.22,2.38]","(3.27,3.38]",nan,"(2.6,2.66]","(3.15,3.22]","(3.05,3.1]",context3.seas.lonely.,0.34215881975860385,0.307801298389485,0.5537589612884121,1.0,0.9890883665149323,False,context3.seas.lonely.,True,1.0,0.5324573908259667,1.0,0.6133063161973743,3.0,0.910455235760891,0.04100528833773069
35,10,free recall,test,36,comfortable,satisfaction,3.42090003463803,2.53235681896256,2.0,,2.8366857487922696,2.63059354215004,3.18506304347826,1,,nan,nan,nan,0.0,,,16,context3,115.001,free_recall,"(3.38,3.48]","(2.49,2.57]",nan,"(2.81,2.86]","(2.6,2.66]","(3.15,3.22]",context3.comfortable.satisfaction.,0.36413767385557255,0.33041760417966404,0.5356659166562688,1.0,0.9893979637905335,False,context3.comfortable.satisfaction.,True,1.0,0.6141528391798666,1.0,0.5513587514499207,3.0,0.8612673656227736,0.047153102379265795
36,10,free recall,test,37,producing,machinery,2.10887648102164,2.31199901754386,2.0,,2.97363627041398,2.8377049089469506,2.6303247764227597,1,,nan,nan,nan,0.0,,,17,context3,117.001,free_recall,"(2,2.22]","(2.21,2.38]",nan,"(2.95,3]","(2.81,2.86]","(2.6,2.66]",context3.producing.machinery.,0.18777921900426892,0.15466975409487477,0.6762641967241003,1.0,0.9896782788408306,False,context3.producing.machinery.,True,1.0,0.5181815347652218,1.0,0.5264510737103908,3.0,1.205893505466691,0.013799656995296432
37,10,free recall,test,38,combine,haven,2.10887648102164,3.8901823341610497,2.0,,2.1157487434555,2.97431215780998,2.8370456875,1,,nan,nan,nan,0.0,,,18,context3,119.001,free_recall,"(2,2.22]","(3.64,4.78]",nan,"[1.18,2.29]","(2.95,3]","(2.81,2.86]",context3.combine.haven.,0.3167310103619536,0.28420718947244483,0.5726342484220441,1.0,0.9899341938879646,False,context3.combine.haven.,True,1.0,0.5125880934280544,1.0,0.6152937964795231,3.0,0.9603083323311361,0.034721290262034396
38,10,free recall,test,39,technology,memory,2.89854352861035,3.4179,2.0,,3.1839559389756604,2.11705322878229,2.97375621012335,1,,nan,nan,nan,0.0,,,19,context3,121.001,free_recall,"(2.87,2.93]","(3.38,3.48]",nan,"(3.15,3.22]","[1.18,2.29]","(2.95,3]",context3.technology.memory.,0.3907844422522999,0.35882299413253854,0.5129416046939692,1.0,0.9901695048277581,False,context3.technology.memory.,True,1.0,0.586508415696418,1.0,0.6142969239322567,3.0,0.7875480432903141,0.05557413851002727
39,10,free recall,test,40,sweet,protected,3.87460757470466,2.77232706766917,2.0,,3.12373257377662,3.18456338734568,2.11539952885748,1,,nan,nan,nan,0.0,,,20,context3,123.001,free_recall,"(3.64,4.78]","(2.74,2.8]",nan,"(3.1,3.15]","(3.15,3.22]","[1.18,2.28]",context3.sweet.protected.,0.3902438197326643,0.35882299413253854,0.5129416046939692,1.0,0.9903872111751023,False,context3.sweet.protected.,True,1.0,0.6152937330849535,1.0,0.572006134720881,3.0,0.8062995653119276,0.05539221000572779
21,10,associative recognition,test,22,minor,rush,2.83402809231879,3.2271051361599397,1.09,,2.7893492837417995,2.9744988801791696,3.57818387755102,1,1.0,nan,hit,nan,1.0,0.0,20.0,2,context5,86.161,associative recognition,"(2.8,2.87]","(3.19,3.27]",nan,"(2.77,2.81]","(2.95,3]","(3.43,4.37]",context5.minor.rush.,1.2037354985814068,0.36730988083402993,0.506152095332776,1.0,0.9470068858661351,False,context5.minor.rush.,True,1.0,0.5878684645567391,1.0,0.6173235835953322,2.8334619367863123,0.776708300228439,0.8021344186669459
23,10,associative recognition,test,24,item,temperatures,2.77313309908644,2.10493057705841,1.42,,2.88294055152144,3.57816482773659,2.62994411029977,1,1.0,nan,hit,nan,1.0,0.0,20.0,4,context5,90.741,associative recognition,"(2.74,2.8]","(2,2.21]",nan,"(2.86,2.91]","(3.43,4.37]","(2.6,2.66]",context5.item.temperatures.,1.257696284068931,0.30879843037994165,0.8,1.0,0.9774833909038797,True,context5.temperatures.item.,False,1.0,0.5789841817715312,1.0,0.5112006690487212,3.0,1.322858156792372,0.8440833034712427
24,10,associative recognition,test,25,earliest,pleasure,2.10673377554679,3.5568566814008795,1.3,,3.12384711328976,2.47873641999225,3.02258143105446,1,1.0,nan,hit,nan,1.0,0.0,20.0,5,context5,92.04100000000001,associative recognition,"(2,2.22]","(3.48,3.64]",nan,"(3.1,3.15]","(2.43,2.52]","(3,3.05]",context5.earliest.pleasure.,1.2202507941410272,0.30665512568271747,0.8,1.0,0.9842733777499642,True,context5.pleasure.earliest.,False,1.0,0.5230365116136186,1.0,0.6227893559622222,2.9381418432076387,1.2466002233216629,0.8156433629225972
25,10,associative recognition,test,26,selling,managed,3.32704873658705,2.96038218207581,3.72,,2.4778331922498102,3.02274213165573,2.7902625139768897,1,0.0,nan,miss,nan,0.0,0.0,20.0,6,context5,95.76100000000001,associative recognition,"(3.27,3.38]","(2.93,2.99]",nan,"(2.43,2.52]","(3,3.05]","(2.77,2.81]",context5.selling.managed.,1.176401187582479,0.3662399306555979,0.5070080554755217,1.0,0.9733005629301609,False,context5.selling.managed.,True,1.0,0.6168015379259855,1.0,0.5956193471976061,3.0,0.7665114644343767,0.7785039012431778
30,10,associative recognition,test,31,lakes,agency,2.10673377554679,3.01574695621218,1.1,,3.0219164506392002,2.790699650913,2.9740689263322904,1,1.0,nan,hit,nan,1.0,0.0,20.0,11,context5,108.001,associative recognition,"(2,2.22]","(2.99,3.04]",nan,"(3,3.05]","(2.77,2.81]","(2.95,3]",context5.lakes.agency.,1.1697679045240312,0.2575813576160731,0.8,1.0,0.9890058847393813,True,context5.agency.lakes.,False,1.0,0.5081615855844897,1.0,0.5946380936191816,2.9031757507705906,1.3062835584961934,0.7725352390152451
32,10,associative recognition,test,33,peoples,asking,2.10673377554679,3.87330813953488,1.85,,3.5760611970339,2.36432668771777,2.8836077702702703,1,0.0,nan,miss,nan,0.0,0.0,20.0,13,context5,111.15100000000001,associative recognition,"(2,2.22]","(3.64,4.78]",nan,"(3.43,4.37]","(2.29,2.43]","(2.86,2.91]",context5.peoples.asking.,1.1953175512180403,0.31805542621779814,0.8,1.0,0.9895722526599592,True,context5.asking.peoples.,False,1.0,0.5093990953040044,1.0,0.6094707300093265,3.0,1.284921458133158,0.7950245567605121
35,10,associative recognition,test,36,content,governor,2.6169451734798996,3.14804843365012,2.61,,3.5760611970339,2.6307813619402998,3.57818387755102,1,1.0,nan,hit,nan,1.0,0.0,20.0,16,context5,117.351,associative recognition,"(2.57,2.66]","(3.12,3.19]",nan,"(3.43,4.37]","(2.6,2.66]","(3.43,4.37]",context5.content.governor.,1.1634062029327734,0.3419690746295736,0.8,1.0,0.9878906432555349,True,context5.governor.content.,False,1.0,0.5438180171264627,1.0,0.5961941308729444,3.0,1.2487981847766358,0.7667268173348614
36,10,associative recognition,test,37,kingdom,islands,2.89795856315969,2.3099005261311802,0.87,,3.5760611970339,,,1,1.0,nan,hit,nan,1.0,0.0,20.0,17,context5,118.221,associative recognition,"(2.87,2.93]","(2.21,2.38]",nan,"(3.43,4.37]",nan,nan,context5.kingdom.islands.,1.2047513515151462,0.3393670536243656,0.8,1.0,0.9936786252811167,True,context5.islands.kingdom.,False,1.0,0.5753796374321096,1.0,0.5194568047981519,2.5951018152233685,1.3144332864018349,0.8029822252145085
37,10,associative recognition,test,38,statements,directed,2.4393950796460198,2.5318148630137003,5.02,,2.68806112772695,2.36432668771777,2.4778645614389703,1,1.0,nan,hit,nan,1.0,0.0,20.0,18,context5,123.241,associative recognition,"(2.38,2.49]","(2.49,2.57]",nan,"(2.66,2.72]","(2.29,2.43]","(2.43,2.52]",context5.statements.directed.,1.1586718069472797,0.23483586623455177,0.8,1.0,0.981393811265522,True,context5.directed.statements.,False,1.0,0.5409573199877852,1.0,0.5450700194763889,3.0,1.3252191383764922,0.7623512927591133
23,10,single recognition,test,24,phone,nan,3.8643843109032,,2.08,,2.56122282446544,2.8383182739726003,3.12398431053203,1,1.0,nan,hit,nan,1.0,0.0,20.0,4,context6,91.301,single recognition,"(3.64,4.78]",nan,nan,"(2.52,2.6]","(2.81,2.86]","(3.1,3.15]",context6.phone.nan.,1.3348341297541455,0.3802613087597017,0.0,1.0,0.9731000451419686,True,context6.voices.phone.,False,1.0,0.6281567852555817,0.0,0.0,3.0,0.867220295980492,0.8930891628399567
25,10,single recognition,test,26,urban,nan,2.31359383934649,,0.98,,2.83724298796442,3.12371199186992,2.5620846436651603,1,1.0,nan,hit,nan,1.0,0.0,20.0,6,context6,93.15100000000001,single recognition,"(2.22,2.38]",nan,nan,"(2.81,2.86]","(3.1,3.15]","(2.52,2.6]",context6.urban.nan.,1.3154747425484632,0.2832577862753328,0.0,1.0,0.9891042887129347,True,context6.urban.permanent.,False,1.0,0.5473386679901406,0.0,0.0,2.687425812048442,0.9761148213144161,0.881984254879733
27,10,single recognition,test,28,structures,nan,1.7686588174630502,,4.15,,2.47721998087954,3.12371199186992,3.58366056191467,1,0.0,nan,miss,nan,0.0,0.0,20.0,8,context6,98.281,single recognition,"[0.602,2]",nan,nan,"(2.43,2.52]","(3.1,3.15]","(3.43,4.37]",context6.structures.nan.,1.3078914920480522,0.23798857677334728,0.0,1.0,0.9744279606843131,True,context6.structures.wrapped.,False,1.0,0.4989991216837221,0.0,0.0,3.0,1.0520615872208978,0.8774193017165178
