,Unnamed: 0,subject,stim1,stim2,procedure,trial,source,rep,rep_prioritem1,rep_prioritem,rep_prioritem2,rep_prioritem3,rep_consec_value,rep_consec_lab,condition,word1,word2,correct_resp,acc_resp,rt,acc,stim2.x,stim2.y,studied,studied1,duration,onset,list,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,acc_pred
155,2617,15,coast,nan,test,156,original,strong,1.0,1.0,1.0,5.0,-1.5,weak2,rep5and5,coast,motor,2.0,1.0,897.0,1.0,motor,motor,studied (hits),studied (hits),897,541.437,context1,context1.coast.nan.,1.674315124921406,0.6360199502821449,0.0,1.0,0.9862663526571227,True,context1.coast.motor.,False,1.0,0.7765656406798879,0.0,0.0,3.0,0.8148220431565356,0.8527567036037915
158,2620,15,executive,nan,test,159,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,executive,orchestra,2.0,4.0,3745.0,0.0,orchestra,orchestra,studied (hits),studied (hits),3745,549.357,context1,context1.executive.nan.,1.0390485807898713,0.2618486117833018,0.0,1.0,0.9910851412795202,True,context1.executive.orchestra.,False,1.0,0.5086351727049075,0.0,0.0,3.0,1.4883434824955084,0.5703742355285512
159,2621,15,expression,nan,test,160,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,expression,cell,2.0,5.0,2796.0,0.0,cell,cell,studied (hits),studied (hits),2796,553.102,context1,context1.expression.nan.,0.0,0.0,0.0,1.0,0.9886600610645347,True,context1.expression.cell.,False,1.0,0.5142236069714949,0.0,0.0,3.0,1.3519486527730769,0.10614476063401612
163,2625,15,apartment,nan,test,164,original,weak,1.0,1.0,1.0,2.0,-1.5,weak2,match1and1,apartment,application,2.0,1.0,1616.0,1.0,application,application,studied (hits),studied (hits),1616,563.713,context1,context1.apartment.nan.,0.929119973009211,0.23184211853524792,0.0,1.0,0.9930326025414514,True,context1.apartment.application.,False,1.0,0.5572076099400449,0.0,0.0,3.0,1.3667532119229586,0.5106129283064028
164,2626,15,battle,nan,test,165,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,battle,bay,2.0,6.0,2931.0,0.0,bay,bay,studied (hits),studied (hits),2931,565.329,context1,context1.battle.nan.,0.9522443895626436,0.27496699086351223,0.0,1.0,0.9950691508941348,True,context1.battle.bay.,False,1.0,0.5628594244312822,0.0,0.0,2.990686788077029,1.2823588694405945,0.5232496637006124
165,2627,15,arm,nan,test,166,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,arm,birth,2.0,6.0,1923.0,0.0,birth,birth,studied (hits),studied (hits),1923,568.26,context1,context1.arm.nan.,0.7372462270998112,0.0762592785832002,0.0,1.0,0.9933777999797135,True,context1.arm.birth.,False,1.0,0.5583574940096339,0.0,0.0,3.0,1.2931737502289005,0.4065343905737687
168,2630,15,sky,nan,test,169,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,sky,ship,2.0,6.0,4950.0,0.0,ship,ship,studied (hits),studied (hits),4950,576.442,context1,context1.sky.nan.,0.9335396765195241,0.2711330521042626,0.0,1.0,0.993547148761065,True,context1.sky.ship.,False,1.0,0.5610277212115008,0.0,0.0,3.0,1.269708037466314,0.5130293653236987
169,2631,15,rock,nan,test,170,original,weak,4.0,4.0,4.0,1.0,1.5,strong2,match1and1,rock,object,2.0,1.0,2569.0,1.0,object,object,studied (hits),studied (hits),2569,581.3919999999999,context1,context1.rock.nan.,0.9385080771220751,0.2700176993081867,0.0,1.0,0.9910730281554802,True,context1.rock.object.,False,1.0,0.5619841674292427,0.0,0.0,3.0,1.2854656166813192,0.5157452226168726
170,2632,15,official,nan,test,171,original,weak,5.0,5.0,4.0,1.0,1.5,strong2,match1and1,official,enemy,2.0,1.0,1595.0,1.0,enemy,enemy,studied (hits),studied (hits),1595,583.961,context1,context1.official.nan.,0.9528947016819576,0.27567708249358686,0.0,1.0,0.9937490460868142,True,context1.official.enemy.,False,1.0,0.5522644309767926,0.0,0.0,3.0,1.280157797994702,0.5236047597799229
150,2784,16,arm,nan,test,151,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,arm,hill,2.0,6.0,4623.0,0.0,hill,hill,studied (hits),studied (hits),4623,525.001,context1,context1.arm.nan.,0.7496309152659608,0.08813059728681097,0.0,1.0,0.8239733770316927,True,context1.arm.hill.,False,1.0,0.56043291398106,0.0,0.0,3.0,1.298242986811113,0.41313475284844225
153,2787,16,authority,nan,test,154,original,weak,4.0,4.0,5.0,4.0,2.5,strong3,match1and1,authority,expression,2.0,3.0,4986.0,0.0,expression,expression,studied (hits),studied (hits),4986,541.256,context1,context1.authority.nan.,0.9921885146207183,0.2763772550786195,0.0,1.0,0.9712360059507976,True,context1.authority.expression.,False,1.0,0.5484895380737072,0.0,0.0,3.0,1.344223895130303,0.5450156386191101
154,2788,16,hell,nan,test,155,original,weak,5.0,5.0,1.0,1.0,0.5,strong1,match1and1,hell,governor,2.0,5.0,6908.0,0.0,governor,governor,studied (hits),studied (hits),6908,546.242,context1,context1.hell.nan.,0.9636139393051898,0.28195206398650463,0.0,1.0,0.9770218230521234,True,context1.hell.governor.,False,1.0,0.5691712383919028,0.0,0.0,3.0,1.2631661520275779,0.529454976639087
156,2790,16,tradition,nan,test,157,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,tradition,duty,2.0,1.0,2956.0,1.0,duty,duty,studied (hits),studied (hits),2956,558.783,context1,context1.tradition.nan.,0.0,4.820635185579631e-09,0.0,1.0,0.9816711541036739,True,context1.tradition.duty.,False,1.0,0.5127394065359021,0.0,0.0,3.0,1.3617215071998918,0.10614476063401612
157,2791,16,energy,nan,test,158,original,strong,5.0,5.0,4.0,1.0,1.5,strong2,rep5and5,energy,valley,2.0,1.0,1644.0,1.0,valley,valley,studied (hits),studied (hits),1644,561.739,context1,context1.energy.nan.,1.6776281631377166,0.6555085028927222,0.0,1.0,0.9885693676438281,True,context1.energy.valley.,False,1.0,0.790738374865331,0.0,0.0,3.0,0.785851949509572,0.8538002725126501
160,2794,16,winter,nan,test,161,original,weak,1.0,1.0,4.0,1.0,-0.5,weak1,match1and1,winter,guess,2.0,1.0,2655.0,1.0,guess,guess,studied (hits),studied (hits),2655,571.6129999999999,context1,context1.winter.nan.,0.9481982371970175,0.2745384271124374,0.0,1.0,0.9891348212462551,True,context1.winter.guess.,False,1.0,0.554181025551517,0.0,0.0,3.0,1.2767572975364194,0.5210399010513642
163,2797,16,argument,nan,test,164,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,argument,wood,2.0,3.0,17044.0,0.0,wood,wood,studied (hits),studied (hits),17044,580.172,context1,context1.argument.nan.,0.0,0.0,0.0,1.0,0.9923778911814222,True,context1.argument.wood.,False,1.0,0.5242313206019742,0.0,0.0,3.0,1.3560346561831342,0.10614476063401612
165,2799,16,dog,nan,test,166,original,weak,1.0,1.0,1.0,4.0,-1.5,weak2,match1and1,dog,park,2.0,6.0,5291.0,0.0,park,park,studied (hits),studied (hits),5291,599.3629999999999,context1,context1.dog.nan.,0.9067888163272526,0.25893129851858404,0.0,1.0,0.9906593211313042,True,context1.dog.park.,False,1.0,0.5553587784860444,0.0,0.0,3.0,1.2886903894113342,0.49839942462389897
166,2800,16,frame,nan,test,167,original,strong,4.0,4.0,1.0,1.0,0.5,strong1,rep5and5,frame,loss,2.0,3.0,2936.0,0.0,loss,loss,studied (hits),studied (hits),2936,604.654,context1,context1.frame.nan.,1.6593293239762015,0.627393247549441,0.0,1.0,0.9895527006397746,True,context1.frame.loss.,False,1.0,0.7582420613559806,0.0,0.0,3.0,0.8208892627753304,0.8479740958770112
168,2802,16,atmosphere,nan,test,169,original,strong,5.0,5.0,5.0,1.0,1.5,strong2,rep5and5,atmosphere,procedure,2.0,1.0,2395.0,1.0,procedure,procedure,studied (hits),studied (hits),2395,610.1619999999999,context1,context1.atmosphere.nan.,1.6876849279544799,0.6008311287989153,0.0,1.0,0.9944086225540293,True,context1.atmosphere.procedure.,False,1.0,0.7623034020151755,0.0,0.0,3.0,0.8156745155063854,0.8569375515902125
171,2805,16,notice,nan,test,172,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,notice,artist,2.0,1.0,3316.0,1.0,artist,artist,studied (hits),studied (hits),3316,618.3199999999999,context1,context1.notice.nan.,0.9242812742652156,0.26422643821189856,0.0,1.0,0.9942235161544292,True,context1.notice.artist.,False,1.0,0.5581426938357488,0.0,0.0,3.0,1.2921141072191076,0.5079669654831505
172,2806,16,murder,nan,test,173,original,weak,1.0,1.0,1.0,3.0,-1.5,weak2,match1and1,murder,boat,2.0,3.0,3592.0,0.0,boat,boat,studied (hits),studied (hits),3592,621.636,context1,context1.murder.nan.,0.9119043721986904,0.2615577041782401,0.0,1.0,0.9944126878596002,True,context1.murder.boat.,False,1.0,0.556932623080566,0.0,0.0,3.0,1.2839244715467601,0.5011975399436237
175,2809,16,product,nan,test,176,original,weak,1.0,1.0,2.0,1.0,-0.5,weak1,match1and1,product,crisis,2.0,3.0,2317.0,0.0,crisis,crisis,studied (hits),studied (hits),2317,632.49,context1,context1.product.nan.,0.7993796916061503,0.11126700829880924,0.0,1.0,0.9928549395289604,True,context1.product.crisis.,False,1.0,0.517050947808778,0.0,0.0,3.0,1.395736685640597,0.4398778751137924
153,2965,17,edge,nan,test,154,original,weak,4.0,4.0,1.0,1.0,0.5,strong1,match1and1,edge,safe,2.0,1.0,1833.0,1.0,safe,safe,studied (hits),studied (hits),1833,535.125,context1,context1.edge.nan.,0.9646709183141972,0.2809008099177348,0.0,1.0,0.9731979139633108,True,context1.edge.safe.,False,1.0,0.554838217610794,0.0,0.0,3.0,1.270755040669999,0.5300315184324
154,2966,17,title,nan,test,155,original,strong,4.0,4.0,1.0,3.0,0.5,strong1,rep5and5,title,vision,2.0,3.0,2687.0,0.0,vision,vision,studied (hits),studied (hits),2687,536.958,context1,context1.title.nan.,1.6315022160013406,0.6179924479863836,0.0,1.0,0.9850688876874666,True,context1.title.vision.,False,1.0,0.7588661102562151,0.0,0.0,3.0,0.8270125784816977,0.8388224895810112
155,2967,17,session,nan,test,156,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,session,smile,2.0,1.0,2852.0,1.0,smile,smile,studied (hits),studied (hits),2852,539.645,context1,context1.session.nan.,0.956941712994016,0.267123385172809,0.0,1.0,0.9857295638328882,True,context1.session.smile.,False,1.0,0.5214694058822745,0.0,0.0,3.0,1.3334254483531278,0.525814155368195
156,2968,17,official,nan,test,157,original,weak,2.0,2.0,1.0,2.0,0.5,strong1,match1and1,official,musical,2.0,1.0,1938.0,1.0,musical,musical,studied (hits),studied (hits),1938,542.497,context1,context1.official.nan.,0.9004877080640508,0.2019981588339853,0.0,1.0,0.9869025974074132,True,context1.official.musical.,False,1.0,0.5460970769800205,0.0,0.0,3.0,1.3558023947195994,0.49495295670951145
157,2969,17,baby,nan,test,158,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,baby,dinner,2.0,6.0,1986.0,0.0,dinner,dinner,studied (hits),studied (hits),1986,544.435,context1,context1.baby.nan.,0.7377430465582401,0.09020157995789117,0.0,1.0,0.990654550194635,True,context1.baby.dinner.,False,1.0,0.5550124971723047,0.0,0.0,3.0,1.2895414150650637,0.4067986709503906
158,2970,17,loss,nan,test,159,original,weak,4.0,4.0,1.0,1.0,0.5,strong1,match1and1,loss,economy,2.0,1.0,1867.0,1.0,economy,economy,studied (hits),studied (hits),1867,546.4209999999999,context1,context1.loss.nan.,1.0122712096710114,0.26989805115305526,0.0,1.0,0.991804793152367,True,context1.loss.economy.,False,1.0,0.5540001566194452,0.0,0.0,3.0,1.4094101979911797,0.5559121722938326
162,2974,17,balance,nan,test,163,original,strong,1.0,1.0,1.0,5.0,-1.5,weak2,rep5and5,balance,sky,2.0,1.0,1552.0,1.0,sky,sky,studied (hits),studied (hits),1552,556.068,context1,context1.balance.nan.,1.6601441666876502,0.6123548646921787,0.0,1.0,0.994779557223485,True,context1.balance.sky.,False,1.0,0.7894209864011956,0.0,0.0,3.0,0.7762030928404227,0.8482367699087966
163,2975,17,balance,nan,test,164,original,strong,1.0,1.0,1.0,5.0,-1.5,weak2,rep5and5,balance,sky,2.0,1.0,1552.0,1.0,sky,sky,studied (hits),studied (hits),1552,557.62,context1,context1.balance.nan.,1.3339343124483034,0.6119313351115027,0.0,1.0,0.9951316691005806,True,context1.balance.sky.,False,1.0,0.9314676744890187,0.0,0.0,3.0,0.07351653373720204,0.7195953186618776
165,2977,17,shop,nan,test,166,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,shop,rose,2.0,1.0,1785.0,1.0,rose,rose,studied (hits),studied (hits),1785,568.0409999999999,context1,context1.shop.nan.,0.9361367087669425,0.27233482326805963,0.0,1.0,0.9844468067407931,True,context1.shop.rose.,False,1.0,0.5627133275744624,0.0,0.0,3.0,1.26740889583761,0.5144490542188175
167,2979,17,bay,nan,test,168,original,weak,1.0,1.0,3.0,1.0,-0.5,weak1,match1and1,bay,device,2.0,1.0,2040.0,1.0,device,device,studied (hits),studied (hits),2040,573.227,context1,context1.bay.nan.,0.9394766016440641,0.26089308149854923,0.0,1.0,0.9919187804950677,True,context1.bay.device.,False,1.0,0.5434438054154859,0.0,0.0,3.0,1.3403383762521002,0.5162745622491214
168,2980,17,career,nan,test,169,original,strong,1.0,1.0,1.0,5.0,-1.5,weak2,rep5and5,career,train,2.0,1.0,1144.0,1.0,train,train,studied (hits),studied (hits),1144,575.2669999999999,context1,context1.career.nan.,1.6286032839433013,0.621557331310459,0.0,1.0,0.99433138535541,True,context1.career.train.,False,1.0,0.791338353925961,0.0,0.0,3.0,0.7823186945288829,0.8378488502857593
172,2984,17,forest,nan,test,173,original,strong,1.0,1.0,4.0,1.0,-0.5,weak1,rep5and5,forest,manager,2.0,1.0,879.0,1.0,manager,manager,studied (hits),studied (hits),879,583.861,context1,context1.forest.nan.,1.6345733932409476,0.6098501965147285,0.0,1.0,0.9952133743331882,True,context1.forest.manager.,False,1.0,0.7793441344240228,0.0,0.0,3.0,0.7931176168228422,0.8398498097259848
174,2986,17,guess,nan,test,175,original,strong,2.0,2.0,3.0,1.0,1.5,strong2,rep5and5,guess,doctor,2.0,1.0,1346.0,1.0,doctor,doctor,studied (hits),studied (hits),1346,586.6329999999999,context1,context1.guess.nan.,1.5451351440184644,0.5748524935519295,0.0,1.0,0.9963389071431837,True,context1.guess.doctor.,False,1.0,0.7594918358399549,0.0,0.0,3.0,0.8297374789554414,0.8081812212416686
175,2987,17,taste,nan,test,176,original,weak,1.0,1.0,4.0,1.0,-0.5,weak1,match1and1,taste,post,2.0,5.0,2267.0,0.0,post,post,studied (hits),studied (hits),2267,587.9789999999999,context1,context1.taste.nan.,0.9424634693866227,0.2737836613782821,0.0,1.0,0.9970201875058541,True,context1.taste.post.,False,1.0,0.5634117151611328,0.0,0.0,3.0,1.2721342079187692,0.5179068271552729
176,2988,17,aircraft,nan,test,177,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,aircraft,metal,2.0,1.0,2206.0,1.0,metal,metal,studied (hits),studied (hits),2206,590.246,context1,context1.aircraft.nan.,0.0,0.0,0.0,1.0,0.9959176030144015,True,context1.aircraft.metal.,False,1.0,0.47725639809882026,0.0,0.0,3.0,1.4736772636349222,0.10614476063401612
177,2989,17,captain,nan,test,178,original,weak,4.0,4.0,1.0,4.0,0.5,strong1,match1and1,captain,object,2.0,1.0,1706.0,1.0,object,object,studied (hits),studied (hits),1706,592.452,context1,context1.captain.nan.,0.9325451537781468,0.2674166345749415,0.0,1.0,0.9958365738954901,True,context1.captain.object.,False,1.0,0.5604499806128853,0.0,0.0,3.0,1.2899950974191312,0.5124856566344871
150,3140,18,address,nan,test,151,original,weak,4.0,4.0,5.0,1.0,1.5,strong2,match1and1,address,spoke,2.0,1.0,3599.0,1.0,spoke,spoke,studied (hits),studied (hits),3599,525.001,context1,context1.address.nan.,0.9527722869568922,0.27885690966400484,0.0,1.0,0.8239850190000595,True,context1.address.spoke.,False,1.0,0.5665396943694747,0.0,0.0,3.0,1.2793145826232708,0.5235379179329769
151,3141,18,reference,nan,test,152,original,strong,1.0,1.0,5.0,4.0,-0.5,weak1,rep5and5,reference,revolution,2.0,1.0,1934.0,1.0,revolution,revolution,studied (hits),studied (hits),1934,528.6,context1,context1.reference.nan.,1.6800110018336372,0.6059469728500365,0.0,1.0,0.9298775621896289,True,context1.reference.revolution.,False,1.0,0.7297821479312252,0.0,0.0,3.0,0.8732476793125754,0.8545477607735522
152,3142,18,career,nan,test,153,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,career,dice,2.0,1.0,2322.0,1.0,dice,dice,studied (hits),studied (hits),2322,530.534,context1,context1.career.nan.,0.0,0.0,0.0,1.0,0.968955606045314,True,context1.career.dice.,False,1.0,0.5461114789740684,0.0,0.0,3.0,1.397159797933047,0.10614476063401612
153,3143,18,jury,nan,test,154,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,jury,factor,2.0,1.0,1853.0,1.0,factor,factor,studied (hits),studied (hits),1853,532.856,context1,context1.jury.nan.,0.8055932430336105,0.08544863785923465,0.0,1.0,0.9783074045429176,True,context1.jury.factor.,False,1.0,0.556856579079741,0.0,0.0,3.0,1.3927978567233308,0.44324003818560676
154,3144,18,instance,nan,test,155,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,instance,expression,2.0,6.0,7493.0,0.0,expression,expression,studied (hits),studied (hits),7493,534.709,context1,context1.instance.nan.,0.9933581490680368,0.2731220399560694,0.0,1.0,0.9851861709017722,True,context1.instance.expression.,False,1.0,0.5367247541930796,0.0,0.0,3.0,1.3648155432314666,0.5456512735098048
159,3149,18,base,nan,test,160,original,weak,1.0,1.0,5.0,1.0,-0.5,weak1,match1and1,base,smile,2.0,5.0,2588.0,0.0,smile,smile,studied (hits),studied (hits),2588,558.151,context1,context1.base.nan.,0.9306984051789557,0.268389964477501,0.0,1.0,0.9909002350569014,True,context1.base.smile.,False,1.0,0.5567759354473847,0.0,0.0,3.0,1.278878682049427,0.5114759726136778
161,3151,18,model,nan,test,162,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,model,telephone,2.0,1.0,1634.0,1.0,telephone,telephone,studied (hits),studied (hits),1634,562.184,context1,context1.model.nan.,0.7207271817221735,0.06696170333162364,0.0,1.0,0.9948394155841812,True,context1.model.telephone.,False,1.0,0.5477754666434574,0.0,0.0,3.0,1.3105272972253572,0.39777211781235633
163,3153,18,truck,nan,test,164,original,weak,1.0,1.0,2.0,1.0,-0.5,weak1,match1and1,truck,application,2.0,1.0,1491.0,1.0,application,application,studied (hits),studied (hits),1491,567.033,context1,context1.truck.nan.,0.7721881114254394,0.07875131343789901,0.0,1.0,0.9927147786279585,True,context1.truck.application.,False,1.0,0.5551423177709028,0.0,0.0,3.0,1.3734318855735301,0.42521854556938893
165,3155,18,jazz,nan,test,166,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,jazz,file,2.0,1.0,951.0,1.0,file,file,studied (hits),studied (hits),951,570.47,context1,context1.jazz.nan.,0.0,0.0,0.0,1.0,0.9952009494404351,True,context1.jazz.file.,False,1.0,0.49995136078241753,0.0,0.0,2.9043512318317255,1.391024873381919,0.10614476063401612
168,3158,18,winter,nan,test,169,original,weak,4.0,4.0,1.0,1.0,0.5,strong1,match1and1,winter,attorney,2.0,1.0,1469.0,1.0,attorney,attorney,studied (hits),studied (hits),1469,576.903,context1,context1.winter.nan.,0.9329698819405313,0.2666639827310372,0.0,1.0,0.9934516924932548,True,context1.winter.attorney.,False,1.0,0.5493419315875263,0.0,0.0,3.0,1.2943453325254808,0.512717859745523
169,3159,18,village,nan,test,170,original,weak,2.0,2.0,4.0,1.0,1.5,strong2,match1and1,village,patient,2.0,5.0,4143.0,0.0,patient,patient,studied (hits),studied (hits),4143,578.372,context1,context1.village.nan.,0.9306774767519413,0.26847724297812303,0.0,1.0,0.9959345918484918,True,context1.village.patient.,False,1.0,0.5559891506380605,0.0,0.0,2.9396146674744665,1.2796300749897949,0.5114645298545918
